"Frequency Output","Frequency Input","FCC Callsign",Agency/Category,County,Description,"Alpha Tag","PL Output Tone","PL Input Tone",Mode,"Class Station Code",Tag
462.950000,467.95000,KZO217,"Buffalo County",Buffalo,"EMS Dispatch","Buffalo EMS","371 DPL",,FMN,RM,"EMS Dispatch"
462.950000,467.95000,WNYH732,"Keith County",Keith,EMS/Hospital,"Keith Co Med",CSQ,,FMN,RM,"EMS Dispatch"
462.950000,467.96000,WNRW498,Fire/EMS,Custer,"Med 9","CusterCo Med 9","127.3 PL",,FMN,RM,"EMS Dispatch"
462.950000,467.95000,KCS271,Alliance,"Box Butte","Box Butte General Hospital ER","Box Butte HospER","103.5 PL",,FMN,RM,Hospital
462.950000,467.95000,WQTG609,"Franklin County",Franklin,"Fire Paging","Franklin FD Page",,,FMN,RM,"Fire Dispatch"
462.975000,467.97500,WPIS314,EMS,"Scotts Bluff",EMS,"Air/Grnd EMS","114.8 PL",,FMN,RM,"EMS Dispatch"
462.975000,467.97500,KZO217,"Buffalo County",Buffalo,"Air Care Dispatch","Air Car Disp","413 DPL",,FMN,RM,"EMS Dispatch"
463.050000,468.05000,WQAS946,Grant,Perkins,"Fire - Weather Watch","GrantFD Wx","565 DPL",,FMN,RM,Fire-Talk
463.050000,468.05000,WQAS946,Grant,Perkins,"Fire - Medical Aircraft Landing","GrantFD Airc","103.5 PL",,FMN,RM,Fire-Talk
463.062500,0.00000,KD52911,"American National Red Cross",Lancaster,"Red Cross 4","Red Cross 4",,,FMN,M,"Emergency Ops"
463.062500,468.06250,KZO217,"Buffalo County",Buffalo,"Sheriff Ravenna Simlucast","BuffaloSO Rv","343 DPL",,FMN,RM,"Law Dispatch"
463.075000,468.07500,WNSQ756,"North Platte",Lincoln,"Great Plains Regional Medical Center",GPRMC,"100.0 PL",,FMN,RM,Hospital
463.125000,468.12500,KNDK590,"Grand Island",Hall,"EMS 1","Grand Is EMS","311 DPL",,FMN,RM,EMS-Tac
463.187500,468.18750,WQAS946,EMS,"Scotts Bluff",EMS,"RWMC EMS 463","CC 3|TG 1|SL 1",,DMR,RM,EMS-Tac
463.200000,468.20000,WQAA634,"Regional West Hospital","Scotts Bluff","Regional West Hospital Security","RWHosp Sec",,,DMR,RM,Security
463.212500,0.00000,n/a,"Nebraska Medicine",Douglas,"Site: 001 Medical Center (UNMC)",n/a,n/a,n/a,DMR,RM,TRS
463.225000,0.00000,n/a,"Basin Electric Power Cooperative",Cheyenne,"Site: 16889 Sidney, NE",n/a,n/a,n/a,MPT-1327,RM,TRS
463.225000,469.22500,WPWY748,"Douglas County Business Refuse Disposal",Statewide,"R&J Haul Away Inc.","R&J Haul Awy",,,FMN,RM,Business
463.237500,0.00000,n/a,"Shaffer Communications (LTR)",Lancaster,"Site: 001 Confirmed LCN",n/a,n/a,n/a,LTR,RM,TRS
463.250000,0.00000,WPQB731,"Businesses Businesses",Statewide,"Embassy Suites","Ebassy Ste","731 DPL",,FM,M,Business
463.262500,0.00000,n/a,Cargill,Washington,"Site: 001 Single Site",n/a,n/a,n/a,DMR,RM,TRS
463.275000,0.00000,n/a,"Mid American Energy",Dakota,"Site: 26010 South Sioux City, NE",n/a,n/a,n/a,MPT-1327,RM,TRS
463.275000,0.00000,,Omaha,Douglas,"Housing Authority","Omaha Housing ","118.8 PL",,FMN,RM,"Public Works"
463.275000,0.00000,WPWL834,"Douglas County Business Attractions",Statewide,"Henry Doorly Zoo (275)","Doorly Zoo 275","114.8 PL",,FMN,BM,Business
463.275000,0.00000,WRCA679,"Madison County Business Nucor Steel",Statewide,"Operations 4","Nucor 4",,,DMRE,BM,Business
463.300000,468.30000,WPWU664,"Douglas County Business Retail",Statewide,"Nebraska Furniture Mart - Security","Neb Furnitur Sec","CC 6|TG 1|SL *",,DMRe,RM,Business
463.300000,468.30000,WPWU644,"Douglas County Business Retail",Statewide,"Nebraska Furniture Mart - Maintenance","Neb Furnitur Mtc","CC 6|TG 2|SL *",,DMR,RM,Business
463.312500,0.00000,,"Sarpy County Business Retail",Statewide,"Valas Pumpkin Unknown","Valas Pumpkn",,,FMN,M,Business
463.325000,468.32500,WPTU770,"Douglas County Business Malls",Statewide,"Oakview Mall - Security","Oakview Sec","351 DPL",,FM,RM,Security
463.325000,468.32500,WNJR850,"Cheyenne County Business Transportation",Statewide,"Progress Rail Services 1","Progress Rail 1","CC 6|TG 11|SL *",,DMR,RM,Business
463.325000,468.32500,WNJR850,"Cheyenne County Business Transportation",Statewide,"Progress Rail Services 2","Progress Rail 2","CC 6|TG 22|SL *",,DMR,RM,Business
463.337500,0.00000,n/a,"Jewish Federation of Omaha",Douglas,"Site: 001 Omaha",n/a,n/a,n/a,DMR,RM,TRS
463.337500,0.00000,n/a,Cargill,Washington,"Site: 001 Single Site",n/a,n/a,n/a,DMR,RM,TRS
463.350000,0.00000,n/a,"Nebraska Medicine Bellevue Medical Center",Sarpy,"Site: 001 Bellevue",n/a,n/a,n/a,DMR,RM,TRS
463.350000,0.00000,n/a,"Scottsbluff Public Schools","Scotts Bluff","Site: 001 Unconfirmed LCN",n/a,n/a,n/a,DMR,RM,TRS
463.350000,468.35000,WNBM657,"Dodge County Business Agriculture",Statewide,"Feala Farms","Feala Farms","192.8 PL",,FM,RM,Business
463.350000,468.35000,WQBF541,"Eppley Airfield (OMA) Airport Business",Statewide,"Park N Go","Park N Go","CC 11|TG *|SL 1",,DMR,RM,Business
463.412500,0.00000,n/a,"Action Communications",Kimball,"Site: 009 Kimball",n/a,n/a,n/a,DMR,RM,TRS
463.425000,0.00000,n/a,"Methodist Health System",Douglas,"Site: 002 Methodist for Women",n/a,n/a,n/a,DMR,RM,TRS
463.450000,468.45000,WRJ263,"Douglas County Business Education",Statewide,"Creighton University Security","CU Security","CC 7|TG 10|SL 1",,DMR,RM,Security
463.487500,0.00000,n/a,"Action Communications",Morrill,"Site: 010 Dalton",n/a,n/a,n/a,DMR,RM,TRS
463.487500,0.00000,n/a,Cargill,Washington,"Site: 001 Single Site",n/a,n/a,n/a,DMR,RM,TRS
463.500000,0.00000,n/a,"University of Nebraska (Lincoln)",Lancaster,"Site: 001 Old Father Hall",n/a,n/a,n/a,LTR,RM,TRS
463.500000,467.50000,WRAE744,"Washington County Business Industry",Statewide,"Fort Calhoun Quarry","FtCalhoun Quarry","CC 3|TG *|SL *",,DMR,RM,Business
463.550000,468.55000,KNIP213,"Washington County Business Agriculture",Statewide,"Cameron Feed Company","Cameron Ops","179.9 PL",,FM,RM,Business
463.570000,0.00000,n/a,"Nebraska Medicine",Douglas,"Site: 001 Medical Center (UNMC)",n/a,n/a,n/a,DMR,RM,TRS
463.575000,468.57500,WPPZ747,"Sheridan County Business Turner Ranch",Statewide,"Turner Ranch 2",TurnerRanch2,"173.8 PL",,FMN,RM,Business
463.600000,468.60000,KNEU244,"Butler County Business Agriculture",Statewide,"Frontier Cooperative Co.",FrontierCoop,"167.9 PL",,FM,RM,Business
463.600000,0.00000,WPWL834,"Douglas County Business Attractions",Statewide,"Henry Doorly Zoo (600)","Doorly Zoo 600","114.8 PL",,FMN,BM,Business
463.612500,0.00000,,"Sarpy County Business Retail",Statewide,"Valas Pumpkin Operations","Valas Operations",,,FMN,M,Business
463.612500,0.00000,n/a,Cargill,Washington,"Site: 001 Single Site",n/a,n/a,n/a,DMR,RM,TRS
463.625000,0.00000,n/a,"Methodist Fremont Hospital",Dodge,"Site: 001 Site 1",n/a,n/a,n/a,DMR,RM,TRS
463.625000,468.62500,KNHH849,"Box Butte County Business Agriculture",Statewide,"Leonard Green",LeonardGreen,"100.0 PL",,FM,RM,Business
463.650000,0.00000,KNNT648,"Madison County Business Industry",Statewide,"ContiTech North America","ContiTech North",,,DMR,BM,Business
463.650000,0.00000,n/a,"ContiTech USA",Madison,"Site: 001 Norfolk",n/a,n/a,n/a,DMR,RM,TRS
463.700000,0.00000,KNAT464,Schools,Lancaster,Schools,"Lincoln Schl","77.0 PL",,FMN,BM,Schools
463.700000,468.70000,WNZQ792,"Douglas County Business Malls",Statewide,"Center Mall","Center Mall",,,FM,RM,Business
463.700000,468.70000,"WPIW200 ","Businesses Misc. Businesses",Statewide,"Beef Products 2","Beef Prod 2","114 DPL",,FMN,RM,Business
463.750000,468.75000,KVH444,"Douglas County Business Malls",Statewide,"Westroads Mall Security","Westroads Sec","411 DPL",,FM,RM,Security
463.762500,0.00000,n/a,Cargill,Washington,"Site: 001 Single Site",n/a,n/a,n/a,DMR,RM,TRS
463.775000,0.00000,n/a,"Mid American Energy",Dakota,"Site: 26010 South Sioux City, NE",n/a,n/a,n/a,MPT-1327,RM,TRS
463.775000,468.77500,WZR970,"Cuming County Business Construction",Statewide,"Stalp Gravel Company","Stalp Gravel","162 DPL",,FMN,RM,Business
463.787500,0.00000,WQAZ496,"Sarpy County Business Transportation",Statewide,"Werner Enterprises Security","Werner Security","CC 1|TG 100000|SL 1",,DMR,BM,Security
463.787500,0.00000,n/a,"Shaffer Communications (LTR)",Lancaster,"Site: 001 Confirmed LCN",n/a,n/a,n/a,LTR,RM,TRS
463.800000,0.00000,WQAV952,"Douglas County Business Construction",Statewide,"American Asphalt","Amer Asphalt","171.3 PL",,FMN,BM,Business
463.800000,468.80000,WPUX707,"Washington County Business Industry",Statewide,"Industrial Commercial Insulation",Industrial,"171.3 PL",,FM,RM,Business
463.800000,468.80000,WRM457,"Cuming County",Cuming,Roads,"CumCo Roads","123.0 PL",,FMN,RM,"Public Works"
463.800000,0.00000,WYN386,Education,Douglas,"Millard South High School","Millard S High",,,DMR,BM,Schools
463.825000,0.00000,KSC759,"Hospital/Medical Services CHI Health Immanuel",Statewide,Grounds,ImmanuelGrou,"141.3 PL",,FMN,RM,Hospital
463.837500,0.00000,n/a,Cargill,Washington,"Site: 001 Single Site",n/a,n/a,n/a,DMR,RM,TRS
463.850000,468.85000,KYB513,"Dodge County Business Agriculture",Statewide,"Agland Co-op","Agland Co-op","146.2 PL",,FM,RM,Business
463.850000,468.85000,KNIL772,"Businesses Businesses",Statewide,"Trafcon, Inc.",Trafcon,,,FM,RM,Business
463.875000,468.87500,WNUT574,"Stanton County Business Agriculture",Statewide,"Kabes Farms","Kabes Farms","503 DPL",,FM,RM,Business
463.875000,468.87500,WPMG892,"Hospital/Medical Services Boys Town National Research Hosptial",Statewide,"East Hospital Engineering","BoysTown East","CC 1|TG 10003|SL 1",,DMR,RM,Hospital
463.875000,468.87500,WPMG892,"Hospital/Medical Services Boys Town National Research Hosptial",Statewide,"Security 1","BoysTown Sec 1","CC 1|TG 10001|SL 2",,DMR,RM,Security
463.900000,468.90000,WQBY861,"University of Nebraska",Lancaster,"UNL Special Events",UNL-Events,"151.4 PL",,FMN,BM,Schools
463.900000,0.00000,WRCA679,"Madison County Business Nucor Steel",Statewide,"Operations 5","Nucor 5",,,DMRE,BM,Business
463.925000,0.00000,n/a,"MECA Tri-Park Complex",Douglas,"Site: 001 Omaha",n/a,n/a,n/a,DMR,RM,TRS
463.950000,468.95000,WQW946,"Douglas County Business Manufacturing",Statewide,"International Paper 3 Shipping","Inter Paper3","103.5 PL",,FMN,RM,Business
463.962500,0.00000,n/a,"First National Bank",Douglas,"Site: 001 Downtown",n/a,n/a,n/a,DMR,RM,TRS
463.975000,458.97500,,"Douglas County Business Corporations",Statewide,"Blue Cross 1 Safety Ops","Blue Cross 1","115 DPL",,FMN,RM,Security
463.975000,458.27500,,"Douglas County Business Corporations",Statewide,"Blue Cross 3 Security / Aksarben Village","Blue Cross 3","141.3 PL",,FMN,RM,Security
463.987500,468.98750,WQLA389,"Douglas County Business Malls",Statewide,"Midtown Crossing - Security","Midtown Security","CC 1|TG *|SL 1",,DMR,RM,Security
463.987500,0.00000,n/a,Cargill,Washington,"Site: 001 Single Site",n/a,n/a,n/a,DMR,RM,TRS
464.000000,469.00000,WPTU770,"Douglas County Business Malls",Statewide,"Oakview Mall - Engineering","Oakview Eng","311 DPL",,FM,RM,Business
464.000000,0.00000,WNZN558,"Businesses Miscellaneous",Statewide,"Western Sugar Cooperative","Western Sugar Co","503 DPL",,FMN,BM,Business
464.012500,469.01250,WQAD825,"Madison County Business Industry",Statewide,"Tyson Foods","Tyson Foods ",,,FM,RM,Business
464.025000,469.02500,WPZF353,"Douglas County Business Manufacturing",Statewide,Syngenta,Syngenta,"CC 11|TG *|SL 1",,DMR,RM,Business
464.025000,469.02500,WRPM394,"Businesses Miscellaneous",Statewide,"Rahmig, Robert","Rahmig, Robert","233.6 PL",,FMN,RM,Business
464.075000,0.00000,n/a,"University of Nebraska (Lincoln)",Lancaster,"Site: 001 Old Father Hall",n/a,n/a,n/a,LTR,RM,TRS
464.100000,0.00000,n/a,"First National Bank",Douglas,"Site: 002 114 and Dodge",n/a,n/a,n/a,DMR,RM,TRS
464.100000,469.10000,KGS580,"Cuming County Business Agriculture",Statewide,"Harry Knobbe Feedyards Inc","Knob Feedyard","1 RAN",,NXDN48,RM,Business
464.100000,469.10000,WQJK820,"Douglas County Business Corporations",Statewide,"First National Bank of Omaha Security","FNB Oma Sec","CC 1|TG *|SL 1",,DMR,RM,Security
464.112500,0.00000,n/a,"Pacific Life Insurance Company",Douglas,"Site: 003 Omaha NE",n/a,n/a,n/a,DMR,RM,TRS
464.150000,469.15000,WNSG581,"Stanton County Business Agriculture",Statewide,"Svitak Jr., Stanley",StanlySvitak,"754 DPL",,FM,RM,Business
464.200000,469.20000,WPWL834,"Douglas County Business Attractions",Statewide,"Henry Doorly Zoo (200)","Doorly Zoo 200","107.2 PL",,FMN,RM,Business
464.250000,469.25000,WST228,"Sarpy County Business Utilities",Statewide,"Cox Communications","Cox Comm","123.0 PL",,FMN,RM,Utilities
464.275000,469.27500,"WPIW200 ","Businesses Misc. Businesses",Statewide,"Beef Products 3","Beef Prod 3","134 DPL",,FMN,RM,Business
464.287500,0.00000,n/a,"West Corporation",Douglas,"Site: 001 Site 1",n/a,n/a,n/a,DMR,RM,TRS
464.287500,0.00000,n/a,"Action Communications",Kimball,"Site: 009 Kimball",n/a,n/a,n/a,DMR,RM,TRS
464.287500,0.00000,n/a,"Shaffer Communications (LTR)",Lancaster,"Site: 001 Confirmed LCN",n/a,n/a,n/a,LTR,RM,TRS
464.287500,0.00000,n/a,"Shaffer Communications (LTR)",Lancaster,"Site: 002 Unconfirmed LCN",n/a,n/a,n/a,LTR,RM,TRS
464.287500,0.00000,n/a,"Shaffer Communications (DMR)",Lancaster,"Site: 001 Lincoln",n/a,n/a,n/a,DMR,RM,TRS
464.300000,0.00000,n/a,"Shaffer Communications (DMR)",Cass,"Site: 002 Cass County",n/a,n/a,n/a,DMR,RM,TRS
464.325000,0.00000,WPIA515,"Hospital/Medical Services CHI Health Immanuel",Statewide,Security,ImmanuelSec,"CC 6|TG 500|SL 1",,DMR,RM,Security
464.325000,0.00000,WPKD980,"Douglas County Business Manufacturing",Statewide,"Nebraska Beef","Neb Beef","141.3 PL",,FMN,,Business
464.350000,469.35000,WNFD462,"Hospital/Medical Services Ambulance Services",Statewide,"Rural Metro Ambulance","Rural Metro","91.5 PL",,FMN,RM,"EMS Dispatch"
464.350000,469.35000,WPUA858,"Hall County Business Retail",Statewide,"Conestoga Mall Security","Conestoga Ma","100.0 PL",,FMN,RM,Security
464.375000,469.37500,WQQW554,"Douglas County Business Corporations",Statewide,"TD Ameritrade - Security","TD Amer Sec","CC 9|TG 2|SL 1",,DMR,RM,Security
464.400000,469.40000,WNRM800,"Stanton County Business Agriculture",Statewide,"Charipar Farms Inc",Charipar,"77.0 PL",,FM,RM,Business
464.400000,469.40000,WQWK706,Schools,"Scotts Bluff","Gering Public Schools","Gering Schools 4","CC 7|TG 4|SL *",,DMR,RM,Schools
464.400000,469.40000,WQWK706,Schools,"Scotts Bluff","Gering Public Schools","Gering Schools 9","CC 7|TG 9|SL *",,DMR,RM,Schools
464.400000,469.40000,WQWK706,Schools,"Scotts Bluff","Gering Public Schools","Gering Schools 3","CC 7|TG 3|SL 1",,DMR,RM,Schools
464.400000,0.00000,n/a,"Nebraska Medicine Bellevue Medical Center",Sarpy,"Site: 001 Bellevue",n/a,n/a,n/a,DMR,RM,TRS
464.425000,0.00000,WYN386,Education,Douglas,"Millard West High School","Millard W High",,,DMR,BM,Schools
464.437500,0.00000,,"Douglas County Business Corporations",Statewide,"First National Bank of Nebraska Security","FNB NE Sec","CC 1|TG 1|SL 1",,DMR,BM,Security
464.450000,469.45000,KNIY388,"Businesses Businesses",Statewide,"The Cornhusker"," Cornhusker","073 DPL",,FM,RM,Business
464.450000,0.00000,WPTU770,"Douglas County Business Malls",Statewide,"Oakview Mall","Oakview Mall",,,FM,M,Business
464.475000,469.47500,WPUA493,"Businesses Businesses",Statewide,"Gateway Shopping Mall Security","Gtwy MallSec","141.3 PL",,FM,RM,Security
464.487500,0.00000,,"Businesses Retail",Statewide,Menards,"Menards 464","031 DPL",,FMN,M,Business
464.500000,469.50000,WNUN566,"Businesses Miscellaneous",Statewide,"Aulick Leasing"," AulickLease","186.2 PL",,FM,RM,Business
464.500000,0.00000,,"Douglas County Business Retail",Statewide,"Petsmart - Oakview","Petsmart Oakview","162.2 PL",,FMN,M,Business
464.525000,0.00000,WNCZ481,"Sarpy County Business Retail",Statewide,"Southroads Mall Stores","Southroads Mall",,,FMN,RM,Business
464.525000,469.52500,WPSF595,"Douglas County Business Malls",Statewide,"Crossroads Mall - Security",CrossRoads,"88.5 PL",,FM,RM,Security
464.550000,0.00000,"KA3453 ","Nebraska Utilities Douglas County Area",Statewide,"Douglas County 464.550","OPPD DC 464.550",,,FMN,M,Utilities
464.550000,0.00000,,"Dodge County Business Manfacturing",Statewide,"Smeal/Spartan Fire Apparatus 4 - Forklifts","Smeal/Spartan 4","85.4 PL",,FMN,M,Business
464.575000,469.57500,WPMG892,"Hospital/Medical Services Boys Town National Research Hosptial",Statewide,"Security 2","BoysTown Sec 2","CC 1|TG 10001|SL 2",,DMR,RM,Security
464.575000,469.57500,WPMG892,"Hospital/Medical Services Boys Town National Research Hosptial",Statewide,"West Hospital Engineering","BoysTown West","CC 1|TG 10002|SL 1",,DMR,RM,Hospital
464.575000,0.00000,n/a,"University of Nebraska (Omaha)",Douglas,"Site: 003 Mammel Hall",n/a,n/a,n/a,DMR,RM,TRS
464.587500,0.00000,n/a,"Methodist Health System",Douglas,"Site: 001 Methodist Hospital",n/a,n/a,n/a,DMR,RM,TRS
464.587500,0.00000,n/a,"Shaffer Communications (LTR)",Lancaster,"Site: 002 Unconfirmed LCN",n/a,n/a,n/a,LTR,RM,TRS
464.587500,0.00000,n/a,"Shaffer Communications (DMR)",Lancaster,"Site: 001 Lincoln",n/a,n/a,n/a,DMR,RM,TRS
464.587500,0.00000,n/a,"Action Communications",Morrill,"Site: 010 Dalton",n/a,n/a,n/a,DMR,RM,TRS
464.600000,469.60000,WPLY233,"Eppley Airfield (OMA) Airline Operations",Statewide,"American Airlines Operations","AA Ops","CC 1|TG *|SL 1",,DMR,RM,Business
464.612500,0.00000,n/a,"Nebraska Medicine",Douglas,"Site: 001 Medical Center (UNMC)",n/a,n/a,n/a,DMR,RM,TRS
464.625000,0.00000,n/a,"Scottsbluff Public Schools","Scotts Bluff","Site: 001 Unconfirmed LCN",n/a,n/a,n/a,DMR,RM,TRS
464.625000,469.62500,KNNH416,Crete,Saline,Schools,"Crete Schools",,,FMN,RM,Schools
464.637500,469.63750,WQSC685,"Businesses Misc. Businesses",Statewide,"CHS Agriculture","CHS Agricult","CC 10|TG *|SL *",,DMR,RM,Business
464.650000,469.65000,WNWU261,"Businesses Businesses",Statewide,Kawasaki," Kawasaki","173.8 PL",,FM,RM,Business
464.650000,469.65000,WPTU770,"Douglas County Business Malls",Statewide,"Oakview Mall - Maintenance","Oakview Main","411 DPL",,FM,RM,Business
464.687500,0.00000,,"Sarpy County Business Retail",Statewide,"Valas Pumpkin Maintenance","Valas Mtce",,,FMN,M,Business
464.700000,0.00000,KOH869,"Hospital/Medical Services Creighton Medical Center",Statewide,Security,"CU Med Sec","179.9 PL",,FMN,RM,Security
464.725000,469.72600,WNRZ711,"Dodge County Business Agriculture",Statewide,"Becker Farms","Becker Farms","91.5 PL",,FM,RM,Business
464.750000,469.75000,KNGJ331,"Businesses Businesses",Statewide,"Century Towing","Century Tow","167.9 PL",,FM,RM,Business
464.800000,469.80000,WZK645,"Businesses Misc. Businesses",Statewide,"Anderson Farms",AndersonFarm,"110.9 PL",,FM,RM,Business
464.812500,0.00000,n/a,"Metropolitan Entertainment Convention Authority",Douglas,"Site: 001 Omaha",n/a,n/a,n/a,DMR,RM,TRS
464.812500,0.00000,n/a,"Shaffer Communications (LTR)",Lancaster,"Site: 001 Confirmed LCN",n/a,n/a,n/a,LTR,RM,TRS
464.812500,0.00000,n/a,"Shaffer Communications (DMR)",Lancaster,"Site: 001 Lincoln",n/a,n/a,n/a,DMR,RM,TRS
464.825000,0.00000,n/a,"Methodist Fremont Hospital",Dodge,"Site: 001 Site 1",n/a,n/a,n/a,DMR,RM,TRS
464.825000,0.00000,WPKD980,"Douglas County Business Manufacturing",Statewide,"Nebraska Beef","Neb Beef","156.7 PL",,FMN,,Business
464.825000,0.00000,WRJQ531,"Douglas County Business Retail",Statewide,"Scheels - Village Pointe Operations","Scheels Ops","325 DPL",,FMN,BM,Business
464.850000,0.00000,,"Douglas County Business Charitable Organisations",Statewide,"Salvation Army",SalvationArm,,,FM,,Business
464.850000,469.85000,WPOB539,"Gage County",Gage,"Roads / Emergency Management","Gage Roads","131.8 PL",,FMN,RM,Multi-Dispatch
464.850000,469.85000,WNPY219,"Lincoln Municipal Airport (LNK) Miscellaneous Airport Services",Statewide,"Duncan Aviation",Duncan,"032 DPL",,FM,RM,Business
464.850000,0.00000,n/a,"Shaffer Communications (DMR)",Cass,"Site: 002 Cass County",n/a,n/a,n/a,DMR,RM,TRS
464.862500,469.86250,WQVY491,"Madison County Business Industry",Statewide,"Associated Warehouse Grocers","Assoc Warehouse","CC 7|TG 1|SL 1",,DMR,RM,Business
464.862500,469.86250,WQPQ631,"Dawes County Business Industry",Statewide,"Crow Butte Uranium Mine",CrowButeMine,"179.9 PL",,FMN,RM,Business
464.900000,469.90000,WPBE302,"Dodge County Business Manfacturing",Statewide,"Danko Emergency Products","Danko Emerg","203.5 PL",,FM,RM,Business
464.925000,469.92500,WPAM817,"Hospital/Medical Services Bergan Mercy Medical Center",Statewide,Operations,BerganMercy,"103.5 PL",,FMN,,Hospital
464.925000,469.92500,WPXS835,"Lincoln County Business Retail",Statewide,"Walmart Distribution Center 464.925","Walmart DC","100.0 PL",,FMN,RM,Business
464.962500,0.00000,n/a,"Metropolitan Entertainment Convention Authority",Douglas,"Site: 001 Omaha",n/a,n/a,n/a,DMR,RM,TRS
464.975000,0.00000,,"Madison County Business Healthcare",Statewide,"Faith Regional Hospital Security","Faith Region",,,FM,,Hospital
465.025000,0.00000,WNFS348,"Perkins County",Perkins,"Fire TAC 2",PerkinsCoFD2,"503 DPL",,FMN,BM,Fire-Tac
465.237500,0.00000,KNED310,Milford,Seward,"Police Mobile Repeater",MilfordPdMob,,,FMN,M,"Law Tac"
465.262500,0.00000,KAG329,"Seward County",Seward,"Sheriff Mobile Repeater","SewardSO Mob",,,FMN,M,"Law Tac"
465.325000,0.00000,WQLQ951,"Perkins County",Perkins,"Countywide Paging","Perkins Page",CSQ,,FMN,B,Multi-Dispatch
465.512500,0.00000,WPIE988,"South Sioux City",Dakota,"Fire Tactical 2","SSC FD Tac 2",,,FMN,M,Fire-Tac
466.037500,0.00000,,"Dodge County Business Retail",Statewide,Menards,Menards,,,FMN,BM,Business
466.037500,0.00000,,"Businesses Retail",Statewide,Menards,"Menards 466","025 DPL",,FMN,M,Business
466.287500,0.00000,WPWU425,"Sarpy County Business Retail",Statewide,Target,Target,"032 DPL",,FMN,M,Business
466.925000,0.00000,KNFR730,"Douglas County Business Transportation",Statewide,"Chief Bus Service","Chief Bus","103.5 PL",,FMN,RM,Transportation
467.500000,0.00000,WPZF353,"Douglas County Business Manufacturing",Statewide,Syngenta,Syngenta,"114.8 PL",,FMN,,Business
467.662500,0.00000,,"Businesses Retail",Statewide,"Dunham's Sports","Dunham's Sports",CSQ,,FMN,M,Business
467.750000,0.00000,KB82978,"Businesses Retail",Statewide,Target,"Target 467.75","115 DPL",,FMN,M,Business
467.762500,0.00000,WQCM291,"Sarpy County Business Retail",Statewide,"Home Depot","Home Depot","065 DPL",,FMN,M,Business
467.762500,0.00000,WRJQ531,"Douglas County Business Retail",Statewide,"Scheels - Village Pointe Security","Scheels Security",,,FMN,BM,Security
467.850000,0.00000,,"Hall County Business Retail",Statewide,"Bosselman Boss Truck Shop",Bosselman,"67.0 PL",,FMN,BM,Business
467.850000,0.00000,,"Washington County Business Retail",Statewide,"SE Smith","SE Smith Lumber",,,FMN,M,Business
467.850000,0.00000,,"Douglas County Business Hotels",Statewide,"Externded Stay America","Xtnded Stay",,,FMN,M,Business
467.850000,0.00000,,"Douglas County Business Retail",Statewide,"Hy-Vee - West Omaha 1","Hy-Vee W Omaha 1","351 DPL",,FMN,BM,Business
467.875000,0.00000,,"Businesses Retail",Statewide,"Harbor Freight","Harbor Freight","411 DPL",,FMN,M,Business
467.887500,0.00000,,"Businesses Retail",Statewide,Menards,"Menards 467","065 DPL",,FMN,M,Business
467.900000,0.00000,,"Douglas County Business Retail",Statewide,"AMC 24 Oakview","AMC 24 Oakvw","351 DPL",,FMN,M,Business
467.900000,0.00000,,"Douglas County Business Retail",Statewide,"Best Buy - 76th/Dodge","Best Buy 76th","743 DPL",,FMN,M,Business
467.925000,0.00000,,"Sarpy County Business Retail",Statewide,"Valas Pumpkin Security","Valas Security",,,FMN,M,Security
467.925000,0.00000,,"Dodge County Business Manfacturing",Statewide,"Smeal/Spartan Fire Apparatus 5 - Maintanence","Smeal/Spartan 5","85.4 PL",,FMN,M,Business
467.925000,0.00000,KB82978,"Businesses Retail",Statewide,Target,"Target 467.925","155 DPL",,FMN,M,Business
467.925000,0.00000,,"Douglas County Business Retail",Statewide,"Hy-Vee - West Omaha 2","Hy-Vee W Omaha 2","546 DPL",,FMN,BM,Business
468.062500,0.00000,KD52911,"American National Red Cross",Lancaster,"Red Cross 5","Red Cross 5",,,FMN,M,"Emergency Ops"
469.500000,0.00000,,"Business Businesses",Statewide,"Junction Motor Speedway Track Coordination or Officials","Junct Speedw",CSQ,,FM,M,Business
469.550000,0.00000,,"Clay County",Clay,"Fire Vehicle Repeater","Clay Co FD VR",,,FMN,BM,Fire-Talk
469.750000,0.00000,,"Madison County Business Industry",Statewide,"Tyson Foods","Tyson Foods ",,,FM,,Business
469.975000,0.00000,,"Butler County",Butler,"Sheriff DVRS","Butler Shrf DVRS","293 NAC",,P25,M,"Law Tac"
769.156250,799.15625,WPTZ786,"NE State Patrol Vehicle Repeater System",Statewide,"DVRS 1","NSP DVRS 1","293 NAC",,P25,M,"Law Tac"
769.456250,0.00000,,"NE State Patrol Vehicle Repeater System",Statewide,"DVRS 4","NSP DVRS 4","293 NAC",,P25,M,"Law Tac"
769.693750,0.00000,,"Dodge County",Dodge,"Sheriff Vehicle Repeater","Dodge SO VRS",,,FMN,M,"Law Tac"
773.593750,0.00000,n/a,"Nebraska State Radio System",Lancaster,"Site: 100 Nebraska Penitentiary",n/a,n/a,n/a,"Project 25",RM,TRS
773.806250,0.00000,n/a,"Nebraska State Radio System",Lancaster,"Site: 098 State Capitol",n/a,n/a,n/a,"Project 25",RM,TRS
774.056250,0.00000,n/a,"Nebraska State Radio System",Lancaster,"Site: 098 State Capitol",n/a,n/a,n/a,"Project 25",RM,TRS
