"Frequency Output","Frequency Input","FCC Callsign",Agency/Category,County,Description,"Alpha Tag","PL Output Tone","PL Input Tone",Mode,"Class Station Code",Tag
464.850000,469.85000,WPVJ999,"Businesses, Media, Attractions and Recreation Wal-Mart Distribution Center (Moberly)",Statewide,Security/Maintenance/Admin,"WMDC Ops 1",,,FMN,RM,Business
464.850000,469.85000,WNYI549,"Hospitals University Health KC 2301 Holmes",Statewide,"Maintenance (Hospital Hill)","UHKC Maintence","107.2 PL",,FMN,RM,Business
464.850000,469.85000,WQGV481,"St. Louis Community Colleges (STLCC)","St. Louis","Physical Plant (Wildwood Campus) (CW-ID CSQ)","StLCC PP 5","151.4 PL",,FMN,RM,Schools
464.850000,0.00000,n/a,"University Health",Jackson,"Site: 001 Truman Medical Center",n/a,n/a,n/a,NXDN,RM,TRS
464.850000,469.85000,WNRF515,"St. Louis Community Colleges (STLCC)","St. Louis","Physical Plant (StL,Kirkwood,Ferguson)","StLCC PP 4","151.4 PL",,FMN,RM,Schools
464.862500,469.86250,KB75910,"Attractions and Recreation St. Louis Science Center",Statewide,Operations,"StLSC Sec/Ops A","CC 7|TG 10|SL 1",,DMR,RM,Business
464.862500,469.86250,WQVI868,"Businesses - Hotels / Motels Renaissance St. Louis Airport Hotel (Berkeley)",Statewide,"Operations (still in use?)","RenSLA A2","132 DPL",,FMN,RM,Business
464.862500,0.00000,n/a,"BioKyowa - Cape Girardeau MO","Cape Girardeau","Site: 001 Primary",n/a,n/a,n/a,DMR,RM,TRS
464.862500,0.00000,n/a,"KC Wireless (LTR)",Jackson,"Site: 205 Kansas City, MO 2",n/a,n/a,n/a,LTR,RM,TRS
464.862500,469.86250,WQVI868,"Businesses - Hotels / Motels Renaissance St. Louis Airport Hotel (Berkeley)",Statewide,"Transit (not CC10)","RenSLA A1",,,DMR,RM,Business
464.867250,0.00000,WQNN260,"Businesses New World Pasta",Statewide,"Shipping / Maintenance [F-9] [Expired 3/21]","BordenRF 9","156.7 PL",,FMN,M,Business
464.875000,0.00000,WPIN461,"Businesses, Attractions and Recreation Argosy Riverside Casino",Statewide,"Environmental Services (was D411?) [Ch 4]","ARC EVS 4","88.5 PL",,FMN,BM,Business
464.875000,469.87500,KB33450,"Attractions and Recreation Kaufman Stadium / Kansas City Royals",Statewide,Maintenance,"KS Maintenac","243 DPL",,FMN,RM,Business
464.875000,469.82500,,"Hospitals Washington University Medical Campus [BJC]",Statewide,"Ops / Maintenance [Lic. to other Hospitals]","WUH 464.875","167.9 PL",,FMN,RM,Business
464.875000,469.87500,WRNB685,"Businesses - Miscellaneous Amazon STL9",Statewide,"Operations (*)","AZ STL9 7500","CC 14|TG 7500|SL 1",,DMR,RM,Business
464.875000,469.87500,WRNB685,"Businesses - Miscellaneous Amazon STL9",Statewide,"Operations (*)","AZ STL9 7600","CC 14|TG 7600|SL 2",,DMR,RM,Business
464.875000,469.87500,WPHJ869,"Hospitals Children's Mercy Hospital (Kansas City)",Statewide,Maintenance,"CMH Maint","162 DPL",,FMN,RM,Business
464.875000,469.87500,WNME719,"Nevada R5 School District",Vernon,Operations,"Nevada School 1 ","423 DPL",,FMN,RM,Schools
464.875000,0.00000,n/a,"Children's Mercy Hospital",Jackson,"Site: 001 Children's Mercy",n/a,n/a,n/a,DMR,RM,TRS
464.875000,0.00000,WPFH202,"Businesses, Attractions and Recreation Argosy Riverside Casino",Statewide,Operations,"ARC Ops E",,,FMN,BM,Business
464.887500,469.88750,WPVI732,"Businesses - Retail / Malls Lindbergh Town Center / Northwest Plaza (St. Ann)",Statewide,"Maintenance/Security (Low Power)","LTC Security","162.2 PL",,FMN,RM,Business
464.887500,0.00000,n/a,"MotoNet CP+ (DMR)",Clinton,"Site: 042 Lathrop",n/a,n/a,n/a,DMR,RM,TRS
464.900000,0.00000,n/a,"Bass Pro Shop and Wonders of Wildlife - Springfield MO",Greene,"Site: 001 Site 1",n/a,n/a,n/a,NXDN,RM,TRS
464.900000,0.00000,n/a,"KC Wireless (LTR)",Jackson,"Site: 205 Kansas City, MO 2",n/a,n/a,n/a,LTR,RM,TRS
464.900000,469.90000,WNWS838,"Logan-Rogersville R8 School District",Greene,Operations,"LRR8SD Ops1",,,FMN,RM,Schools
464.900000,469.90000,WYA926,"Saint Johns Mercy Hospital (Washington)",Franklin,Operations,"SJMH Ops","192.8 PL",,FMN,RM,Business
464.900000,469.90000,WPXK668,"Hospitals Mercy Hospital St Louis (Creve Coeur)",Statewide,"Security Escort or Shuttle","SJM Sec/Shtt 2","CC 9|TG 2|SL 1",,DMR,RM,Transportation
464.900000,469.90000,WPXK668,"Hospitals Mercy Hospital St Louis (Creve Coeur)",Statewide,"Security Escort or Shuttle","SJM Sec/Shtt 1","CC 9|TG 1|SL 1",,DMR,RM,Transportation
464.912500,469.91250,WQKL633,"Parkway School District (Chesterfield)","St. Louis","Security (South HS)","PSD SHS Sec A1","565 DPL",,FMN,RM,Schools
464.912500,0.00000,n/a,"MotoNet CP+ (DMR)",Nodaway,"Site: 026 Elmo",n/a,n/a,n/a,DMR,RM,TRS
464.912500,469.91250,WQKL633,"Parkway School District (Chesterfield)","St. Louis","Operations (South HS-Manchester)","PSD SHS A2","627 DPL",,FMN,RM,Schools
464.925000,469.92500,WQWB451,"Pattonville School District (Maryland Heights)","St. Louis",Buses,"PattSch BusB","156.7 PL",,FMN,RM,Schools
464.925000,469.92500,WNVA581,"Washington University School of Medicine (WUSM)","St. Louis","Facilities - Phone Patch [Expired 12/15]","WUSM FM Maint A1","CC 1|TG 1|SL 1",,DMR,RM,Schools
464.925000,469.92500,KUS805,"Pattonville School District (Maryland Heights)","St. Louis","Operations (Dorsett)","PattSch Ops 1","CC 9|TG 1|SL 1",,DMR,RM,Schools
464.925000,469.92500,WNVA581,"Washington University School of Medicine (WUSM)","St. Louis","Custodial <b>[Expired 12/15] (in use 2/25)","WUSM FM Cust A3","CC 1|TG 16777215|SL *",,DMR,RM,Schools
464.925000,469.92500,WNVA581,"Washington University School of Medicine (WUSM)","St. Louis","Operations [Expired 12/15]","WUSM FM Maint A2","CC 1|TG 2|SL *",,DMR,RM,Schools
464.925000,0.00000,WPFH202,"Businesses, Attractions and Recreation Argosy Riverside Casino",Statewide,Operations,"ARC Ops F",,,FMN,BM,Business
464.925000,469.92500,WQIP966,"Lifeflight Eagle",Henry,"Lifeflight Eagle 5: Dispatch [Expired 4/18]","LifeflghtEagle 5","114.8 PL",,FMN,RM,"EMS Dispatch"
464.925000,469.92500,WQIP966,"Medical Helicopters / EMS Agencies (Area Wide) Lifeflight Eagle",Statewide,"Lifeflight Eagle 5: Dispatch (Clinton Henry) [Expired 4/18]","LFE5 Clinton","114.8 PL",,FMN,RM,"EMS Dispatch"
464.925000,469.92500,WNVA581,"Washington University School of Medicine (WUSM)","St. Louis","Facilities (Maintenance) <b>[Expired 12/15] (in use 2/25)","WUSM FM Maint A2","CC 1|TG 200|SL *",,DMR,RM,Schools
464.925000,0.00000,n/a,"SSM Health St Louis","St. Louis","Site: 007 St Joseph-Lake St Louis",n/a,n/a,n/a,DMR,RM,TRS
464.925000,0.00000,WPIN461,"Businesses, Attractions and Recreation Argosy Riverside Casino",Statewide,Operations,"ARC Ops G","431 DPL",,FMN,BM,Business
464.937500,0.00000,n/a,"MotoNet CP+ (DMR)",Ray,"Site: 012 Wood Heights",n/a,n/a,n/a,DMR,RM,TRS
464.950000,469.95000,WQWV487,"Businesses Downtown Businesses",Statewide,"EZ Park St. Louis / Quick Park","EZ Park 464.95 1","CC 9|TG 1|SL 1",,DMR,RM,Business
464.950000,469.95000,WQTF630,"Attractions and Recreation Pulitzer Arts Foundation",Statewide,Operations,"Pulitzer Arts A",,,FMN,RM,Business
464.950000,469.95000,KEQ496,"Hospitals St. Joseph Health Center (Kansas City)",Statewide,"Security/Maintenance [Ch 2]","SJHC Sec/Mt1","103.5 PL",,FMN,RM,Business
464.950000,469.95000,KUF234,"Attractions and Recreation Arrowhead Stadium / Kansas City Chiefs",Statewide,"Parking Ops","AS Parking","506 DPL",,FMN,RM,Business
464.950000,0.00000,n/a,"Kansas City Chiefs Football Club",Jackson,"Site: 001 GEHA Stadium (Arrowhead)",n/a,n/a,n/a,DMR,RM,TRS
464.950000,469.95000,WPUC547,"Phelps County Regional Medical Center (Rolla)",Phelps,Operations,"PCRMC Ops",,,FMN,RM,Business
464.950000,469.95000,WPXF551,"Businesses, Attractions and Recreation Wal-Mart Stores East LP (Pineville)",Statewide,Security/Dispatch,"Wmrt E Ops 1","265 DPL",,FMN,RM,Business
464.950000,469.95000,WPFH202,"Businesses, Attractions and Recreation Argosy Riverside Casino",Statewide,"Slots [Ch 3]","ARC Slots 3",,,FMN,BM,Business
464.962500,469.96250,WNYI549,"Hospitals University Health Lakewood Medical Center",Statewide,ICC,"UHLMC ICC","141.3 PL",,FMN,RM,"Emergency Ops"
464.962500,0.00000,n/a,"Warner Communications-BJC Hospitals (NXDN)","St. Louis","Site: 012 Clayton",n/a,n/a,n/a,NXDN,RM,TRS
464.962500,469.96250,WQYU464,"Diamond School District R4",Newton,"Buses / Transportation","Diamond Sch Bus","CC 12|TG 1|SL 1",,DMR,RM,Schools
464.975000,469.97500,WPUH769,"Businesses, Attractions and Recreation Big Cedar Lodge",Statewide,"Ridgedale: Shuttles","BCL Rd Shuttles","CC 12|TG 444002|SL 1",,DMR,RM,Transportation
464.975000,469.97500,WPUH769,"Businesses, Attractions and Recreation Big Cedar Lodge",Statewide,"Ridgedale: Maintenance","BCL Rd Maintnce","CC 12|TG 444003|SL 2",,DMR,RM,Business
464.975000,469.97500,,"Kirkwood School District R7","St. Louis","Buses (Oakland area) [No License]","Kirk Sch Bus 464","CC 6|TG 464|SL 1",,DMR,RM,Security
464.975000,0.00000,n/a,"Bayer CropScience - St Louis MO","St. Louis","Site: 003 Chesterfield Campus",n/a,n/a,n/a,DMR,RM,TRS
464.975000,0.00000,"WQTK957 ","Hospitals Research Medical Center West (BMC)",Statewide,"Operations / Security - Brookside Campus","RMC West","162.2 PL",,FMN,BM,Business
464.975000,0.00000,KSP880,"St. Louis Community Colleges (STLCC)","St. Louis","Physical Plant (Ferguson)","StLCC PP Fer",,,FMN,BM,Schools
464.975000,0.00000,WPBS946,"Businesses, Attractions and Recreation Utilities / Service Companies",Statewide,"La-Z Boy Midwest: In-Plant Ops","LaZBoy Ops","023 DPL",,FMN,BM,Business
464.975000,469.97500,WQTK957,"Hospitals Research Medical Center West (BMC)",Statewide,"Security [Ch 2]","BMC Security 2","162.2 PL",,FMN,RM,Security
464.975000,469.97500,WPNU422,"Laidlaw Transit",Jefferson,"Buses (High Ridge)","FS Bus HighRidge","186.2 PL",,FMN,RM,Schools
464.975000,0.00000,WPIN461,"Businesses, Attractions and Recreation Argosy Riverside Casino",Statewide,Operations,"ARC Ops H","411 DPL",,FMN,BM,Business
464.975000,0.00000,n/a,"Isle of Capri Casino (Cape Girardeau)","Cape Girardeau","Site: 001 Primary",n/a,n/a,n/a,DMR,RM,TRS
464.987500,469.98750,,"Businesses - Miscellaneous Miscellaneous",Statewide,"skilled nursing facility (Olive Rd, Chesterfield)","SNF Cfld TG188","CC 5|TG 188|SL 1",,DMR,RM,Business
464.987500,469.98750,WPJM412,"Businesses - Miscellaneous Miscellaneous",Statewide,"Church of Latter Day Saints Temple (Town/Country)","CoLDST TC ","179.9 PL",,FMN,RM,Business
465.050000,42.24000,WQKE989,"Missouri Department of Public Safety Troop A - Lee's Summit",Statewide,"Metro: Trimble - Mobile Relay","Trp A MR2 M","162.2 PL",,FMN,F,"Law Dispatch"
465.062500,42.02000,KAA202,"Missouri Department of Public Safety Troop A - Lee's Summit",Statewide,"Rural: Dayton Mobile Relay","Trp A MR1 R","162.2 PL",,FMN,F,"Law Dispatch"
465.087500,0.00000,KB65030,"Missouri Department of Public Safety Troop C - Weldon Spring",Statewide,"Mobile Extenders","Trp C MX 2",,,FMN,M,"Law Tac"
465.137500,0.00000,KB65030,"Missouri Department of Public Safety Troop C - Weldon Spring",Statewide,"Mobile Extenders","Trp C MX 3",,,FMN,M,"Law Tac"
465.137500,0.00000,WQTM558,"Missouri Department of Public Safety Troop C - Weldon Spring",Statewide,"Remote Link (Florrsisant)","Trp C RF ",,,FMN,F,"Law Dispatch"
465.150000,0.00000,WZZ284,"Central Dispatch",Lincoln,"(IN USE?) Sheriff: Remote Link - Troy","Lincoln Law RF7","162.2 PL",,FMN,F,"Law Dispatch"
465.150000,0.00000,WZZ284,"Central Dispatch",Lincoln,"(IN USE?) Sheriff: Remote Link","Lincoln Law RF6","114.8 PL",,FMN,F,"Law Dispatch"
465.162500,0.00000,WZM850,"Missouri Department of Corrections Transition Center Kansas City (TCKC)",Statewide,"Transition Center Kansas City","TCKC Ops","141.3 PL",,FMN,BM,Corrections
465.162500,0.00000,WQIJ728,"Scott County",Scott,"Sheriff: Remote Receive Link (Scott City)","Scott Shrf RF2",,,FMN,F,"Law Dispatch"
465.187500,0.00000,KEU979,"Marion County Government",Marion,"(IN USE?) Sheriff: Mobile Extenders [Expired 3/23]","Marion Shrf MX",,,FMN,M,"Law Tac"
465.187500,0.00000,KAA202,"Missouri Department of Public Safety Troop A - Lee's Summit",Statewide,"Metro: Lees Summit to Stadium Dispatch Control Link","Trp A CTL1 M","162.2 PL",,FMN,F,"Law Dispatch"
465.200000,0.00000,WZZ284,"Central Dispatch",Lincoln,"(IN USE?) Sheriff: Remote Link","Lincoln Law RF8","100.0 PL",,FMN,M,"Law Dispatch"
465.300000,0.00000,WQBY761,Government,Jackson,"Sheriff: Tactical / Courthouse Security [Expired 1/15]","Jack Shrf Jail","100.0 PL",,FMN,M,Corrections
465.325000,0.00000,WQPJ931,"Missouri Department of Public Safety Troop D - Springfield",Statewide,"Remote Recieve Link (Branch-Camden Co) [was 460.2]","Trp D RF 460.2",,,FMN,F,"Law Dispatch"
465.337500,0.00000,KB65030,"Missouri Department of Public Safety Troop C - Weldon Spring",Statewide,"Mobile Extenders","Trp C MX 4",,,FMN,M,"Law Tac"
465.362500,0.00000,WQDN911,"Saint Charles (City)","St. Charles","Convention Center: Security/Maintenance/Safety [Expired 10/15]","SCC CC Ops3",,,FMN,M,Security
465.362500,0.00000,WQPK766,"Lees Summit",Jackson,"Airport [Expired 6/22]","LS AirPort","411 DPL",,FMN,BM,"Public Works"
465.400000,0.00000,KAG846,"Atchison County",Atchison,"Sheriff: Mobile Extenders","Atch Shrf MX",,,FMN,M,"Law Dispatch"
465.437500,0.00000,KA5824,"Missouri Department of Public Safety Statewide Common",Statewide,"Mobile Extenders (according to license)","MHP UHF ME",,,FMN,M,"Law Dispatch"
465.475000,0.00000,KNAD896,"Crystal City",Jefferson,"Police: Remote Link to ?","CrCy PD RF?",,,FMN,M,"Law Tac"
465.537500,0.00000,WQAX848,"Central Jackson County Fire Protection District",Jackson,"Fire: Data Ops","CJCFPD Data",,,FMN,M,Data
465.562500,0.00000,WNUH578,Florissant,"St. Louis","Old Remote Link (Tone Carrier - Active 9/21; Expired 2015)","Flor Police RF","131.8 PL",,FMN,F,"Law Tac"
465.562500,0.00000,KOM646,Branson,Taney,"Remote Links to 155.085R","Bran PbWrks RF-2",,,FMN,M,"Public Works"
465.587500,0.00000,KYN936,"Golden Valley Memorial Hospital / Ambulance Service (Clinton)",Henry,"EMS: Mobile Extenders","GHMH EMS MX2",,,FMN,M,"EMS Dispatch"
465.587500,0.00000,WPGT793,"High Ridge",Jefferson,"Fire: Remote Link","HiRidge Fire RF2","107.2 PL",,FMN,M,"Fire Dispatch"
465.625000,0.00000,KNJS827,"Madison Medical Center (Fredericktown)",Madison,"Remote Transmit - Fredericktown [Deleted]","MMC RF Tx FT","131.8 PL",,FMN,F,Hospital
465.937500,0.00000,WQIQ750,"Businesses - Miscellaneous Security Agencies",Statewide,"American Burglary and Fire (CSQ-Fenton)","AmBurglary Data",,,Telm,F,Data
466.037500,0.00000,WQLH538,"Businesses - Retail / Malls Retail - Bridgeton",Statewide,"Menards (Bridgeton)","Menards Brdgtn B","025 DPL",,FMN,M,Business
466.037500,0.00000,WQOA563,"Attractions and Recreation Top Golf (Choteau/Compton)",Statewide,Operations,"Top Golf StL D","CC 3|TG 2|SL *",,DMR,BM,Business
466.050000,0.00000,WQWK417,"Businesses, Media, Attractions and Recreation Transportation",Statewide,"Springfield Yellow Cab:- Mobiles to Base","Yellow Cab M","146.2 PL",,FMN,M,Transportation
466.062500,0.00000,,"St. Louis University (SLU) / Parks College","St. Louis","Theater Operations","SLU Theater Ops","054 DPL",,FMN,M,Schools
466.137500,0.00000,WQTD628,"Businesses, Attractions and Recreation Lucas Oil Productions - MAV TV",Statewide,"Lucas 4 (Ch 4)","MAV 4","114 DPL",,FMN,M,Business
466.187500,0.00000,WQTD628,"Businesses, Attractions and Recreation Lucas Oil Productions - MAV TV",Statewide,"Lucas 5 (Ch 5)","MAV 5","91.5 PL",,FMN,M,Business
466.212500,469.53750,WQTD628,"Businesses, Attractions and Recreation Lucas Oil Productions - MAV TV",Statewide,"Direct 7 (Ch 7) [DIR 7]","MAV Direct 7","97.4 PL",,FMN,RM,Business
466.275000,0.00000,WNWW850,"Mercy Hospital Perry/Mercy EMS Perry",Perry,"EMS: Remote Link - Repeats 155.16 88.5","PerryMO EMS RF","703 DPL",,FMN,F,EMS-Tac
466.287500,0.00000,,"Businesses Miscellaneous",Statewide,"Target (all KC Metro stores; Ch 3)","Target KC Ch 3",,,FMN,M,Business
466.287500,0.00000,,"Businesses, Attractions and Recreation Miscellaneous",Statewide,"Lowes (Sullivan)","Lowes Sullivan","632 DPL",,FMN,M,Business
466.325000,0.00000,KB95822,"Businesses ADM Grain Company",Statewide,"Operations / Barge Ops","ADM 1EG Ops A","311 DPL",,FMN,M,Business
466.450000,0.00000,,"Mountain Grove",Wright,"MoSHP/WRICOM Link or Extender","MGrove RF Link B","91.5 PL",,FMN,F,Multi-Dispatch
466.612500,0.00000,,"Lutheran Schools","St. Charles","Zion Lutheran School (Old Hwy 94, St Charles)","Zion Luthern Sch","371 DPL",,FMN,M,Schools
466.687500,0.00000,WQQZ212,"Businesses Property Management",Statewide,"Hawthorne Place Apartments: Maintenance/Office",HwthrnPlaceApt,,,FMN,M,Business
466.875000,0.00000,,"Businesses Industrial/Manufacturing",Statewide,"business operations (SL1/2)","466.875 CC3 TG11","CC 3|TG 11|SL *",,DMR,M,Business
466.875000,0.00000,,"Businesses Industrial/Manufacturing",Statewide,"business operations (SL2)","466.875 CC3 TG12","CC 3|TG 12|SL *",,DMR,M,Business
466.875000,0.00000,,"Businesses Industrial/Manufacturing",Statewide,"business operations (SL1)","466.875 CC3 TG13","CC 3|TG 13|SL *",,DMR,M,Business
466.950000,0.00000,WPVI732,"Businesses - Retail / Malls Lindbergh Town Center / Northwest Plaza (St. Ann)",Statewide,Maintenance/Security,"LTC Mnt/Sec3",,,FMN,M,Business
467.112500,0.00000,WQWU267,"Sports Venues Enterprise Center (St. Louis Blues)",Statewide,Operations,"EC Ops 5","654 DPL",,FMN,M,Business
467.112500,0.00000,WQAP315,"Attractions and Recreation St. Louis Art Museum",Statewide,Operations,"SLAM Ops 2","88.5 PL",,FMN,M,Business
467.125000,0.00000,WQFG952,"Christian Brothers College High School (St. Louis)","St. Louis",Maintenance/Supervision,"CBC Maint 2",,,FMN,M,Schools
467.150000,0.00000,WQDY940,"Businesses, Attractions and Recreation TG Missouri Corporation - Toyota Plant (Perryville)",Statewide,Airbag,"Toyota Perryv 9","306 DPL",,FMN,M,Business
467.162500,0.00000,,"St Louis City Hotels Embassy Suites - Downtown",Statewide,Operations,Embassy,,,FMN,BM,Business
467.187500,0.00000,WQVD938,"Cox Branson Hospital",Taney,"Security, Emergency Room, Maintenance","CB Hosp Ops D ",,,DMR,M,Business
467.187500,0.00000,,"Businesses, Attractions and Recreation Miscellaneous",Statewide,"unid nursing home (Hwy 30-Arnold)",NrsngHome,"243 DPL",,FMN,M,Business
467.200000,0.00000,WQDY940,"Businesses, Attractions and Recreation TG Missouri Corporation - Toyota Plant (Perryville)",Statewide,Maintenance,"Toyota Perryv 3","306 DPL",,FMN,M,Business
467.225000,0.00000,WQDY940,"Businesses, Attractions and Recreation TG Missouri Corporation - Toyota Plant (Perryville)",Statewide,Receiving,"Toyota Perryv 15","306 DPL",,FMN,M,Business
467.225000,0.00000,WPKJ804,"Businesses, Attractions and Recreation Bodine Aluminum Company (Troy)",Statewide,"Plant Security [Expired 3/22]","TMMM Security",,,FMN,M,Security
467.237500,0.00000,WQOA222,"Kansas City International Airport (MCI) Gateway Group One",Statewide,"TSA Contract Screeners","FrntLine 2",,,FMN,M,Security
467.250000,0.00000,WQOA222,"Kansas City International Airport (MCI) Gateway Group One",Statewide,"TSA Contract Screeners","FrntLine 3",,,FMN,M,Security
467.250000,0.00000,WQDY940,"Businesses, Attractions and Recreation TG Missouri Corporation - Toyota Plant (Perryville)",Statewide,"QC: Quality Control","Toyota Perryv 4","306 DPL",,FMN,M,Business
467.300000,0.00000,WQDY940,"Businesses, Attractions and Recreation TG Missouri Corporation - Toyota Plant (Perryville)",Statewide,"Paint Building #2","Toyota Perryv 5","306 DPL",,FMN,M,Business
467.312500,0.00000,WQFT374,"Businesses, Attractions and Recreation Copeland Corporation",Statewide,"Emergency [Ch 1]","CC Emergncy ","123.0 PL",,FMN,BM,Business
467.312500,0.00000,WQFG952,"Christian Brothers College High School (St. Louis)","St. Louis",Maintenance/Supervision,"CBC Maint 3",,,FMN,M,Schools
467.350000,0.00000,WQDY940,"Businesses, Attractions and Recreation TG Missouri Corporation - Toyota Plant (Perryville)",Statewide,"Paint Building #3","Toyota Perryv 6","306 DPL",,FMN,M,Business
467.362500,0.00000,WQHA957,"Diamond School District R4",Newton,"High School Operations","Diam HiSch Ops B",,,FMN,M,Schools
467.387500,0.00000,WQKR221,"Cape Girardeau (City)","Cape Girardeau","Water Data (CSQ)","CG PW WDD 6",,,Telm,F,Data
467.387500,0.00000,WQOA222,"Kansas City International Airport (MCI) Gateway Group One",Statewide,"TSA Contract Screeners","FrntLine 4",,,FMN,M,Security
467.412500,0.00000,WQOA222,"Kansas City International Airport (MCI) Gateway Group One",Statewide,"TSA Contract Screeners","FrntLine 5",,,FMN,M,Security
467.425000,0.00000,WQDY940,"Businesses, Attractions and Recreation TG Missouri Corporation - Toyota Plant (Perryville)",Statewide,Stamping,"Toyota Perryv 7","306 DPL",,FMN,M,Business
467.437500,0.00000,WRAH584,"Webster Groves Schools","St. Louis","Paging/Clocks (CSQ)","WG Paging Clocks",,,Telm,F,Schools
467.450000,0.00000,WQDY940,"Businesses, Attractions and Recreation TG Missouri Corporation - Toyota Plant (Perryville)",Statewide,Warehouse,"Toyota Perryv 8","306 DPL",,FMN,M,Business
467.462500,0.00000,WQKA763,"Airports - Other Airlines",Statewide,"Tac Air: Line Service Staff","KSUS Tac Air 2",,,FMN,M,Business
467.487500,0.00000,WQVI868,"Businesses - Hotels / Motels Renaissance St. Louis Airport Hotel (Berkeley)",Statewide,Operations,"RenSLA B","179.9 PL",,FMN,M,Business
467.562500,0.00000,,"Sports Venues Busch Stadium III / St. Louis Cardinals",Statewide,"Audio Techs","BS Audio","67.0 PL",,FMN,M,Business
467.562500,0.00000,,"Businesses, Attractions and Recreation Miscellaneous",Statewide,"Creepyworld: Parking Operations [FRS]","Crpywld Park","88.5 PL",,FMN,M,Business
467.612500,0.00000,FRS10,"Businesses, Attractions and Recreation Camping / Canoeing",Statewide,"Keyes Canoe Rental","Keyes Canoe","94.8 PL",,FM,M,Business
467.712500,0.00000,,"Recreation and Attractions Hollywood Casino Amphitheatre (Maryland Heights)",Statewide,"Parking Services (FRS)","HCA FRS",CSQ,,FMN,M,Business
467.732500,0.00000,,"St. Louis Lambert International Airport (STL) Other Airlines",Statewide,"Cape Air: Ops","Cape Air","67.0 PL",,FMN,M,Business
467.750000,0.00000,,"Businesses - Retail / Malls All",Statewide,"Target (Lemay Ferry; 4250 Rusty Rd)","Target LmFerry A","115 DPL",,FMN,M,Business
467.762500,0.00000,,"Businesses Retail",Statewide,"Home Depot","Home Depot WntzB","065 DPL",,FMN,M,Business
467.762500,0.00000,WQSL844,"Businesses - Miscellaneous Miscellaneous",Statewide,"Rolling Ridge Nursery: Ops/","Rolling Ridge A","141.3 PL",,FMN,M,Business
467.762500,0.00000,WQCD505,"University of Missouri - St. Louis (UMSL)","St. Louis","Touhill Performing Arts Center: Ops/Carrier (Wireless Mic?)","UofM TPAC P8","146.2 PL",,FMN,M,Schools
467.762500,0.00000,WQEK451,"Businesses Miscellaneous",Statewide,"Home Depot (Kirksville)","HmDpt Krksv1","065 DPL",,FMN,M,Business
467.762500,0.00000,,"Businesses, Media, Attractions and Recreation Springfield - Retail",Statewide,"Nena Hardware","Nena Hardware ",CSQ,,FMN,M,Business
467.762500,0.00000,WQHD886,"Businesses, Media, Attractions and Recreation Retail - Joplin",Statewide,"Home Depot (Joplin)","Home Depot JopA ","065 DPL",,FMN,M,Business
467.762500,0.00000,,"Businesses, Attractions and Recreation 'Branson'",Statewide,"retail? ops","4677625 67.0","67.0 PL",,FMN,M,Business
467.762500,0.00000,,"Businesses - Retail / Malls St. Louis Galleria (Richmond Heights)",Statewide,"retail (Dillards? clothing?)","SLG Retail 2","71.9 PL",,FMN,M,Business
467.800000,0.00000,WPZS270,"Hospitals Children's Mercy Hospital (Kansas City)",Statewide,Maintenance/Security,"CMH Ops G",,,FMN,M,Business
467.812500,0.00000,,"Businesses - Retail / Malls St. Louis Galleria (Richmond Heights)",Statewide,retail,"SLG Retail 3","67.0 PL",,FMN,M,Business
467.825000,0.00000,KB33450,"Attractions and Recreation Kaufman Stadium / Kansas City Royals",Statewide,Operations,"KS 467.825","244 DPL",,FMN,M,Business
467.825000,0.00000,,"Businesses - Retail / Malls St. Louis Galleria (Richmond Heights)",Statewide,Data,"SLG Retail 4",CSQ,,FMN,M,Business
467.825000,0.00000,WNYI549,"Hospitals University Health KC 2301 Holmes",Statewide,"Disaster 1","UHKC Disaster 1","223 DPL",,FMN,M,"Emergency Ops"
467.850000,0.00000,WPKN874,Schools,Buchanan,"St Joseph School District - Neely","StJoSC Neely",,,FMN,M,Schools
467.850000,0.00000,,"Saint Robert",Pulaski,Utilities,"StRbrt Utilities","67.0 PL",,FMN,M,"Public Works"
467.850000,0.00000,,"Businesses - Retail / Malls Retail - Bridgeton",Statewide,"Home Depot (Bridgeton)","HomeDepot Brdg A","331 DPL",,FMN,M,Business
467.850000,0.00000,,"Businesses, Attractions and Recreation Businesses - Miscenallenous",Statewide,"Burlington: Security/Ops  (Antioch Crossing)","Burlington Ant","351 DPL",,FMN,M,Business
467.850000,0.00000,,"Businesses - Retail / Malls Miscellaneous - Chesterfield",Statewide,"Michaels: Ch.1 - Ops (Chesterfield Commons)","Micheals Chstrfl","432 DPL",,FMN,M,Business
467.850000,0.00000,,"Businesses - Retail / Malls St. Louis Galleria (Richmond Heights)",Statewide,Gap,"Gap SLG 3","79.7 PL",,FMN,M,Business
467.850000,0.00000,WPTS302,"St. Louis Lambert International Airport (STL) Miscellaneous",Statewide,"Midcoast Aviation: Portables","Midcoast StL","192.8 PL",,FMN,M,Business
467.875000,0.00000,WPKR906,"St. Louis Community Colleges (STLCC)","St. Louis","On-Campus Ops/Activites (Ferguson)","StLCC Port 2",,,FMN,M,Schools
467.875000,0.00000,WQDY940,"Businesses, Attractions and Recreation TG Missouri Corporation - Toyota Plant (Perryville)",Statewide,"Security / Nurse - Receptionist","Toyota Perryv 1","306 DPL",,FMN,M,Business
467.875000,0.00000,WQIT893,"Businesses Mid-Rivers Mall (St Peters)",Statewide,"Charlotte Russe (also .85, .95, .925)","MRM CharRuss","94.8 PL",,FMN,M,Business
