Decimal,Hex,Alpha Tag,Mode,Description,Tag,Category
21403,539b,"MODOC CCC","D","Chillicothe Correctional Center","Corrections","Missouri Department of Corrections (MODOC)"
21404,539c,"MODOC CRCC","D","Crossroads Correctional Center","Corrections","Missouri Department of Corrections (MODOC)"
21405,539d,"MODOC JCCC","D","Jefferson City Correctional Center","Corrections","Missouri Department of Corrections (MODOC)"
21406,539e,"MODOC MTC","D","Maryville Treatment Center","Corrections","Missouri Department of Corrections (MODOC)"
21407,539f,"MODOC OCC","D","Ozark Correctional Center","Corrections","Missouri Department of Corrections (MODOC)"
21408,53a0,"MODOC TCC","D","Tipton Correctional Center","Corrections","Missouri Department of Corrections (MODOC)"
21409,53a1,"MODOC WMCC","D","Western Missouri Correctional Center","Corrections","Missouri Department of Corrections (MODOC)"
21410,53a2,"MODOC WRDCC","D","Western Reception, Diagnostic and Correctional Center	","Corrections","Missouri Department of Corrections (MODOC)"
21411,53a3,"MODOC CMCC","D","Central Missouri Correctional Center","Corrections","Missouri Department of Corrections (MODOC)"
21412,53a4,"MODOC KCCRC","D","Kansas City Community Release Center","Corrections","Missouri Department of Corrections (MODOC)"
21413,53a5,"MODOC CTU","D","Central Transportation Unit","Corrections","Missouri Department of Corrections (MODOC)"
21414,53a6,"MODOC FRDC","D","Fulton Reception and Diagnostic Center","Corrections","Missouri Department of Corrections (MODOC)"
21415,53a7,"MODOC MCC","D","Moberly Correctional Center","Corrections","Missouri Department of Corrections (MODOC)"
21416,53a8,"MODOC NECC","D","Northeast Correctional Center	","Corrections","Missouri Department of Corrections (MODOC)"
21417,53a9,"MODOC WERDCC","D","Women's Eastern Reception, Diagnostic and Correctional Center	","Corrections","Missouri Department of Corrections (MODOC)"
21418,53aa,"MODOC Common","D","Common","Corrections","Missouri Department of Corrections (MODOC)"
21419,53ab,"MODOC Tactical","D","Tactical","Corrections","Missouri Department of Corrections (MODOC)"
21420,53ac,"MODOC AG 1","D","Attorney General 1","Corrections","Missouri Department of Corrections (MODOC)"
21421,53ad,"MODOC AG 2","D","Attorney General 2","Corrections","Missouri Department of Corrections (MODOC)"
21901,558d,"MoDOT ERT StL","D","Emergency Response Trucks (St Louis area)","Multi-Dispatch","Missouri Department of Transportation (MODOT)"
21906,5592,"MoDOT ERT 21906","D","Emergency Response Trucks ("Metro")","Multi-Dispatch","Missouri Department of Transportation (MODOT)"
21908,5594,"MoDOT ERT SW","D","Emergency Response Trucks (Southwest area)","Multi-Dispatch","Missouri Department of Transportation (MODOT)"
21911,5597,"MoDOT ERT StL64","D","Emergency Response Trucks (St Louis I-64 City/County)","Multi-Dispatch","Missouri Department of Transportation (MODOT)"
22304,5720,"Ops 22304","D","Operations ","Law Tac","Miscellaneous"
22401,5781,"MDHS Common","D","Missouri Department of Health and Seniors - Common","Interop","Interoperability - Statewide"
22407,5787,"MOSWIN 22407","D","Operations / Command Post","Multi-Tac","Miscellaneous"
23001,59d9,"FEMA Region 7-1","D","FEMA Region 7 (Ch 1) (FEMA R7 1) Federal Emergency Management Agency","Emergency Ops","Federal Government "
23002,59da,"FEMA Region 7-2","D","FEMA Region 7 (Ch 2) (FEMA R7 2) Federal Emergency Management Agency","Emergency Ops","Federal Government "
23060,5a14," MNG SentinalOps","D","Sentinal Ops","Military","Missouri National Guard "
23064,5a18," MNG 10-4 FA/LOG","D","10-4 F A/LOG ?","Military","Missouri National Guard "
23066,5a1a," MNG CST CMD","D","Civil Support Team Command","Military","Missouri National Guard "
23081,5a29,"MOCAP Tac-1","D","Tactical 1 [MOCAP TAC 1]","Emergency Ops","Missouri Civil Air Patrol (MOCAP)"
23082,5a2a,"MOCAP Tac-2","DE","Tactical 2 [MOCAP TAC 2]","Emergency Ops","Missouri Civil Air Patrol (MOCAP)"
23083,5a2b,"MOCAP Tac-3","D","Tactical 3 [MOCAP TAC 3]","Emergency Ops","Missouri Civil Air Patrol (MOCAP)"
23084,5a2c,"MOCAP Tac-4","D","Tactical 4 [MOCAP TAC 4]","Emergency Ops","Missouri Civil Air Patrol (MOCAP)"
23085,5a2d,"MOCAP Tac-5","D","Tactical 5 [MOCAP TAC 5]","Emergency Ops","Missouri Civil Air Patrol (MOCAP)"
23086,5a2e,"MOCAP Tac-6","D","Tactical 6 [MOCAP TAC 6]","Emergency Ops","Missouri Civil Air Patrol (MOCAP)"
23087,5a2f,"MOCAP Tac-7","D","Tactical 7 [MOCAP TAC 7]","Emergency Ops","Missouri Civil Air Patrol (MOCAP)"
23088,5a30,"MOCAP Tac-8","D","Tactical 8 [MOCAP TAC 8]","Emergency Ops","Missouri Civil Air Patrol (MOCAP)"
23089,5a31,"MOCAP Tac-9","D","Tactical 9 [MOCAP TAC 9]","Emergency Ops","Missouri Civil Air Patrol (MOCAP)"
23090,5a32,"MOCAP S/W Net","D","Statewide Net [MOCAP NET]","Emergency Ops","Missouri Civil Air Patrol (MOCAP)"
23101,5a3d,"NPS OSNR C","D","NPS Ozark Scenic National Riverway Campground Ops; Big Spring etc","Law Dispatch","Federal Government "
23152,5a70,"NPS site 23152","D","NPS Site","Federal","Federal Government "
23326,5b1e,"DEA Travel 1","DE","Travel 1 (DEA TRVL 1)","Law Tac","Federal Drug Enforcement Agency (DEA)"
23327,5b1f,"DEA Travel 2","DE","Travel 2 (DEA TRVL 2)","Law Tac","Federal Drug Enforcement Agency (DEA)"
23328,5b20,"DEA KC 1","DE","DEA 1 (DEA KC 1)","Law Tac","Federal Government - Kansas City"
23329,5b21,"DEA KC 2","DE","DEA 2 (DEA KC 2)","Law Tac","Federal Government - Kansas City"
23330,5b22,"DEA KC 3","DE","DEA 3 (DEA KC 3)","Law Tac","Federal Government - Kansas City"
23331,5b23,"DEA KC 4","DE","DEA 4 (DEA KC 4)","Law Tac","Federal Government - Kansas City"
23332,5b24,"DEA KC 5","DE","DEA 5 (DEA KC 5)","Law Tac","Federal Government - Kansas City"
23333,5b25,"DEA KC 6","DE","DEA 6 (DEA KC 6)","Law Tac","Federal Government - Kansas City"
23334,5b26,"DEA KC 7","DE","DEA 7 (DEA KC 7)","Law Tac","Federal Government - Kansas City"
23335,5b27,"DEA KC 8","DE","DEA 8 (DEA KC 8)","Law Tac","Federal Government - Kansas City"
23336,5b28,"DEA KC 9","DE","DEA 9 (DEA KC 9)","Law Tac","Federal Government - Kansas City"
23337,5b29,"DEA KC 10","DE","DEA 10 (DEA KC 10)","Law Tac","Federal Government - Kansas City"
23338,5b2a,"DEA JeffCity 1","DE","Jefferson City 1 (DEA JC 1)","Law Tac","Federal Drug Enforcement Agency (DEA)"
23339,5b2b,"DEA JeffCity 2","DE","Jefferson City 2 (DEA JC 2)","Law Tac","Federal Drug Enforcement Agency (DEA)"
23340,5b2c,"DEA JeffCity 3","DE","Jefferson City 3 (DEA JC 3)","Law Tac","Federal Drug Enforcement Agency (DEA)"
23341,5b2d,"DEA Spfld 1","DE","Springfield 1 (DEA SPF 1)","Law Tac","Federal Drug Enforcement Agency (DEA)"
23342,5b2e,"DEA Spfld 2","DE","Springfield 2 (DEA SPF 2)","Law Tac","Federal Drug Enforcement Agency (DEA)"
23343,5b2f,"DEA Spfld 3","DE","Springfield 3 (DEA SPF 3)","Law Tac","Federal Drug Enforcement Agency (DEA)"
23344,5b30,"DEA Spfld 4","DE","Springfield 4 (DEA SPF 4)","Law Tac","Federal Drug Enforcement Agency (DEA)"
23345,5b31,"DEA Spfld 5","DE","Springfield 5 (DEA SPF 5)","Law Tac","Federal Drug Enforcement Agency (DEA)"
23351,5b37,"FBI KansasCity 1","DE","FBI 1 (FBI KC 1)","Law Tac","Federal Government - Kansas City"
23352,5b38,"FBI KansasCity 2","DE","FBI 2 (FBI KC 2)","Law Tac","Federal Government - Kansas City"
23353,5b39,"FBI KansasCity 3","DE","FBI 3 (FBI KC 3)","Law Tac","Federal Government - Kansas City"
23354,5b3a,"FBI KansasCity 4","DE","FBI 4 (FBI KC 4)","Law Tac","Federal Government - Kansas City"
23355,5b3b,"FBI KansasCity 5","DE","FBI 5 (FBI KC 5)","Law Tac","Federal Government - Kansas City"
23356,5b3c,"FBI Statewide 1","DE","Statewide 1 (FBI STATE 1) ","Law Tac","Federal Bureau of Investigations (FBI)"
23357,5b3d,"FBI Statewide 2","DE","Statewide 2 (FBI STATE 2)   ","Law Tac","Federal Bureau of Investigations (FBI)"
23371,5b4b,"Fed Law 23371","D","Federal Law: Surveillance (STL)","Law Tac","Federal Government - St Louis"
23372,5b4c,"Fed Law 23372","D","Federal Law (STL)","Law Tac","Federal Government - St Louis"
23373,5b4d,"Fed Law 23373","D","Federal Law (STL)","Law Tac","Federal Government - St Louis"
23376,5b50,"DOJ Common 1","D","DOJ Common 1 (Department of Justice)","Federal","Federal Government "
23377,5b51,"DOJ Common 2","D","DOJ Common 2 (Department of Justice)","Federal","Federal Government "
23378,5b52,"DOJ Common 3","D","DOJ Common 3 (Department of Justice)","Federal","Federal Government "
23379,5b53,"DOJ Common 4","D","DOJ Common 4 (Department of Justice)","Federal","Federal Government "
23380,5b54,"Federal Common","D","Federal Common [FED IO]","Law Tac","Federal Government "
23382,5b56,"Federal 23382","De","Federal Ops (SW MO)","Federal","Federal Government "
23386,5b5a,"Federal 23386","De","Federal Ops","Federal","Federal Government "
23390,5b5e,"Wilson Creek NPS","D","NPS Wilson Creek National Battlefield Park (Republic) (disp StL-Arrowhead)","Federal","Federal Government "
23501,5bcd,"Reg-A IO 1","D","Interop 1 [REGA IO 1]","Interop","Region A - Interoperability  "
23502,5bce,"Reg-A IO 2","D","Interop 2 [REGA IO 2]","Interop","Region A - Interoperability  "
23503,5bcf,"Reg-A IO 3","D","Interop 3 [REGA IO 3]","Interop","Region A - Interoperability  "
23504,5bd0,"Reg-A IO 4","D","Interop 4 [REGA IO 4]","Interop","Region A - Interoperability  "
23505,5bd1,"Reg-A IO Call","D","Interop Calling  [REGA IO CALL]","Interop","Region A - Interoperability  "
23506,5bd2,"Reg- IO 1","D","Interop 1","Interop","Region B - Interoperability "
23507,5bd3,"Reg-B IO 2","D","Interop 2","Interop","Region B - Interoperability "
23508,5bd4,"Reg-B IO 3","D","Interop 3","Interop","Region B - Interoperability "
23509,5bd5,"Reg-B IO 4","D","Interop 4","Interop","Region B - Interoperability "
23510,5bd6,"Reg-B IO Call","D","Interop Calling","Interop","Region B - Interoperability "
23516,5bdc,"Reg-D IO 1","D","Interop 1","Interop","Region D - Interoperability "
23517,5bdd,"Reg-D IO 2","D","Interop 2","Interop","Region D - Interoperability "
23518,5bde,"Reg-D IO 3","D","Interop 3","Interop","Region D - Interoperability "
23519,5bdf,"Reg-D IO 4","D","Interop 4 - SEMA Area Coord, Health Dept and MHP Helos","Interop","Region D - Interoperability "
23520,5be0,"Reg-D IO Call","D","Interop Calling","Interop","Region D - Interoperability "
23526,5be6,"Reg-F IO 1","D","Interop 1","Interop","Region F - Interoperability "
23527,5be7,"Reg-F IO 2","D","Interop 2","Interop","Region F - Interoperability "
23528,5be8,"Reg-F IO 3","D","Interop 3","Interop","Region F - Interoperability "
23529,5be9,"Reg-F IO 4","D","Interop 4","Interop","Region F - Interoperability "
23530,5bea,"Reg-F IO Call","D","Interop Calling","Interop","Region F - Interoperability "
23536,5bf0,"Reg-H IO 1","D","Interop 1","Interop","Region H - Interoperability  "
23537,5bf1,"Reg-H IO 2","D","Interop 2","Interop","Region H - Interoperability  "
23538,5bf2,"Reg-H IO 3","D","Interop 3","Interop","Region H - Interoperability  "
23539,5bf3,"Reg-H IO 4","D","Interop 4","Interop","Region H - Interoperability  "
23540,5bf4,"Reg-H IO Call","D","Interop Calling","Interop","Region H - Interoperability  "
23551,5bff,"Reg-A Event 1","D","Event 1 [A EVENT 1]","Interop","Region A - Interoperability  "
23552,5c00,"Reg-A Event 2","D","Event 2 [A EVENT 2]","Interop","Region A - Interoperability  "
23553,5c01,"Reg-A Event 3","D","Event 3 [A EVENT 3]","Interop","Region A - Interoperability  "
23554,5c02,"Reg-A Event 4","D","Event 4 [A EVENT 4]","Interop","Region A - Interoperability  "
23555,5c03,"Reg-A Event 5","D","Event 5 [A EVENT 5]","Interop","Region A - Interoperability  "
23556,5c04,"Reg-B Event 1","D","Event 1","Interop","Region B - Interoperability "
23557,5c05,"Reg-B Event 2","D","Event 2","Interop","Region B - Interoperability "
23558,5c06,"Reg-B Event 3","D","Event 3","Interop","Region B - Interoperability "
23559,5c07,"Reg-B Event 4","D","Event 4","Interop","Region B - Interoperability "
23560,5c08,"Reg-B Event 5","D","Event 5","Interop","Region B - Interoperability "
23566,5c0e,"Reg-D Event 1","D","Event 1","Interop","Region D - Interoperability "
23567,5c0f,"Reg-D Event 2","D","Event 2","Interop","Region D - Interoperability "
23568,5c10,"Reg-D Event 3","D","Event 3","Interop","Region D - Interoperability "
23569,5c11,"Reg-D Event 4","D","Event 4","Interop","Region D - Interoperability "
23570,5c12,"Reg-D Event 5","D","Event 5","Interop","Region D - Interoperability "
23576,5c18,"Reg-F Event 1","D","Event 1","Interop","Region F - Interoperability "
23577,5c19,"Reg-F Event 2","D","Event 2","Interop","Region F - Interoperability "
23578,5c1a,"Reg-F Event 3","D","Event 3","Interop","Region F - Interoperability "
23579,5c1b,"Reg-F Event 4","D","Event 4","Interop","Region F - Interoperability "
23580,5c1c,"Reg-F Event 5","D","Event 5","Interop","Region F - Interoperability "
23586,5c22,"Reg-H Event 1","D","Event 1","Interop","Region H - Interoperability  "
23587,5c23,"Reg-H Event 2","D","Event 2","Interop","Region H - Interoperability  "
23588,5c24,"Reg-H Event 3","D","Event 3","Interop","Region H - Interoperability  "
23589,5c25,"Reg-H Event 4","D","Event 4","Interop","Region H - Interoperability  "
23590,5c26,"Reg-H Event 5","D","Event 5","Interop","Region H - Interoperability  "
23596,5c2c,"Reg-A Fire 1","D","Fire 1 [A FIRE 1]","EMS-Tac","Region A - Interoperability  "
23597,5c2d,"Reg-A Fire 2","D","Fire 2 [A FIRE 2]","Fire-Tac","Region A - Interoperability  "
23598,5c2e,"Reg-A Fire 3","D","Fire 3 [A FIRE 3]","Fire-Tac","Region A - Interoperability  "
23599,5c2f,"Reg-A Law 1","D","Law 1 [A LAW 1]","Law Talk","Region A - Interoperability  "
23600,5c30,"Reg-A Law 2","D","Law 2 [A LAW 2]","Law Talk","Region A - Interoperability  "
23601,5c31,"Reg-A Law 3","D","Law 3 [A LAW 3]","Law Talk","Region A - Interoperability  "
23602,5c32,"Reg-A EMS 1","D","EMS 1","EMS-Talk","Region A - Interoperability  "
23603,5c33,"Reg-A EMS 2","D","EMS 2 ","EMS-Talk","Region A - Interoperability  "
23604,5c34,"Reg-A EMD 1","D","EMD 1","Emergency Ops","Region A - Interoperability  "
23605,5c35,"Reg-A SWAT 1","D","SWAT 1 ","Law Talk","Region A - Interoperability  "
23606,5c36,"Reg-A SWAT 2","D","SWAT 2 ","Law Talk","Region A - Interoperability  "
23607,5c37,"Reg-B Fire 1","D","Fire 1","Fire-Talk","Region B - Interoperability "
23608,5c38,"Reg-B Fire 2","D","Fire 2","Fire-Talk","Region B - Interoperability "
23609,5c39,"Reg-B Fire 3","D","Fire 3","Fire-Talk","Region B - Interoperability "
23610,5c3a,"Reg-B Law 1","D","Law 1","Law Tac","Region B - Interoperability "
23611,5c3b,"Reg-B Law 2","D","Law 2","Law Tac","Region B - Interoperability "
23612,5c3c,"Reg-B Law 3","D","Law 3","Law Tac","Region B - Interoperability "
23613,5c3d,"Reg-B EMS 1","D","EMS 1","EMS-Talk","Region B - Interoperability "
23614,5c3e,"Reg-B EMS 2","D"," EMS 2","EMS-Talk","Region B - Interoperability "
23615,5c3f,"Reg-B EMD 1","D","EMD 1","Emergency Ops","Region B - Interoperability "
23616,5c40,"Reg-B SWAT 1","D","SWAT 1","Law Talk","Region B - Interoperability "
23617,5c41,"Reg-B SWAT 2","D","SWAT 2","Law Talk","Region B - Interoperability "
23629,5c4d,"Reg-D Fire 1","D","Fire 1","Fire-Talk","Region D - Interoperability "
23630,5c4e,"Reg-D Fire 2","D","Fire 2","Fire-Talk","Region D - Interoperability "
23631,5c4f,"Reg-D Fire 3","D","Fire 3","Fire-Talk","Region D - Interoperability "
23632,5c50,"Reg-D Law 1","D","Law 1","Law Tac","Region D - Interoperability "
23633,5c51,"Reg-D Law 2","D","Law 2","Law Tac","Region D - Interoperability "
23634,5c52,"Reg-D Law 3","D","Law 3","Law Talk","Region D - Interoperability "
23635,5c53,"Reg-D EMS 1","D","EMS 1","EMS-Talk","Region D - Interoperability "
23636,5c54,"Reg-D EMS 2","D","EMS 2","EMS-Talk","Region D - Interoperability "
23637,5c55,"Reg-D EMD 1","D","EMD 1","Emergency Ops","Region D - Interoperability "
23638,5c56,"Reg-D SWAT 1","D","SWAT 1","Law Talk","Region D - Interoperability "
23639,5c57,"Reg-D SWAT 2","D","SWAT 2","Law Talk","Region D - Interoperability "
23651,5c63,"Reg-F Fire 1","D","Fire 1","Fire-Talk","Region F - Interoperability "
23652,5c64,"Reg-F Fire 2","D","Fire 2","Fire-Talk","Region F - Interoperability "
23653,5c65,"Reg-F Fire 3","D","Fire 3","Fire-Talk","Region F - Interoperability "
23654,5c66,"Reg-F Law 1","D","Law 1","Law Tac","Region F - Interoperability "
23655,5c67,"Reg-F Law 2","D","Law 2","Law Tac","Region F - Interoperability "
23656,5c68,"Reg-F Law 3","D","Law 3","Law Tac","Region F - Interoperability "
23657,5c69,"Reg-F EMS 1","D","EMS 1","EMS-Talk","Region F - Interoperability "
23658,5c6a,"Reg-F EMS 2","D","EMS 2","EMS-Talk","Region F - Interoperability "
23659,5c6b,"Reg-F EMD 1","D","EMD 1","Emergency Ops","Region F - Interoperability "
23660,5c6c,"Reg-F SWAT 1","D","SWAT 1","Law Talk","Region F - Interoperability "
23661,5c6d,"Reg-F SWAT 2","D","SWAT 2","Law Talk","Region F - Interoperability "
23673,5c79,"Reg-H Fire 1","D","Fire 1","Fire-Talk","Region H - Interoperability  "
23674,5c7a,"Reg-H Fire 2","D","Fire 2","Fire-Talk","Region H - Interoperability  "
23675,5c7b,"Reg-H Fire 3","D","Fire 3","Fire-Talk","Region H - Interoperability  "
23676,5c7c,"Reg-H Law 1","D","Law 1","Law Tac","Region H - Interoperability  "
23677,5c7d,"Reg-H Law 2","D","Law 2","Law Tac","Region H - Interoperability  "
23678,5c7e,"Reg-H Law 3","D","Law 3","Law Tac","Region H - Interoperability  "
23679,5c7f,"Reg-H EMS 1","D","EMS 1","EMS-Talk","Region H - Interoperability  "
23680,5c80,"Reg-H EMS 2","D","EMS 2","EMS-Talk","Region H - Interoperability  "
23681,5c81,"Reg-H EMD 1","D","EMD 1","Emergency Ops","Region H - Interoperability  "
23682,5c82,"Reg-H SWAT 1","D","SWAT 1","Law Talk","Region H - Interoperability  "
23683,5c83,"Reg-H SWAT 2","D","SWAT 2","Law Talk","Region H - Interoperability  "
23695,5c8f,"MO Event 1","D","Event 1 [MO EVENT 1]","Interop","Interoperability - Statewide"
23696,5c90,"MO Event 2","D","Event 2 [MO EVENT 2]","Interop","Interoperability - Statewide"
23697,5c91,"MO Event 3","D","Event 3 [MO EVENT 3]","Interop","Interoperability - Statewide"
23698,5c92,"MO Event 4","D","Event 4 [MO EVENT 4]","Interop","Interoperability - Statewide"
23699,5c93,"MO Event  5","D","Event 5 [MO EVENT 5]","Interop","Interoperability - Statewide"
23917,5d6d,"RadioTechs 23917","D","Radio Techs (Joplin 700)","Public Works","Radio Techs / System Maintenance"
23918,5d6e,"RadioTechs 23918","D","Radio Techs (Joplin 700)","Public Works","Radio Techs / System Maintenance"
23921,5d71,"RadioTechs 23921","D","Radio Techs / Demo","Law Dispatch","Radio Techs / System Maintenance"
23970,5da2,"CoxH EMS Stone","D","EMS: Dispatch-Stone County","Law Dispatch","Cox Health (Southwest Missouri)"
23981,5dad,"MercyEMS Common","D","EMS: Common [MERCY COMN]","EMS Dispatch","Mercy EMS (Various Locations)"
23982,5dae,"MercyEMS EastOps","D","EMS: East - Ops [MC/EAST OPS]","EMS Dispatch","Mercy EMS (Various Locations)"
23983,5daf,"MercyEMS WestOps","D","EMS: West - Ops [MC/WEST OPS]","EMS Dispatch","Mercy EMS (Various Locations)"
23984,5db0,"MercyEMS Travel","D","EMS: Travel [MERCY TRAVEL]","EMS Dispatch","Mercy EMS (Various Locations)"
23985,5db1,"MercyEMS Lawrnce","D","EMS: Lawrence County [LAWR EMS OPS]","EMS Dispatch","Mercy EMS (Various Locations)"
23986,5db2,"MercyEMS Aurora1","D","EMS: Aurora - Alert 1[ALERT/AUR1]","EMS Dispatch","Mercy EMS (Various Locations)"
23987,5db3,"MercyEMS Aurora2","D","EMS: Aurora - Alert 2 [ALERT/AUR2]","EMS Dispatch","Mercy EMS (Various Locations)"
23988,5db4,"MercyEMS MtVern1","D","EMS: Mount Vernon - Alert 1 [ALERT/MTVN1]","EMS Dispatch","Mercy EMS (Various Locations)"
23989,5db5,"MercyEMS MtVern2","D","EMS: Mount Vernon - Alert 2 [ALERTMTVN2]","EMS Dispatch","Mercy EMS (Various Locations)"
23990,5db6,"MercyEMS StoneOp","D","Mercy EMS: Stone - EMS Ops [STN EMS OPS]","EMS Dispatch","Mercy EMS (Various Locations)"
23991,5db7,"MercyEMS Stone 1","D","Mercy EMS: Stone - Alert 1 [ALERT/STN 1]","EMS Dispatch","Mercy EMS (Various Locations)"
23992,5db8,"MercyEMS Stone 2","D","Mercy EMS: Stone - Alert 2 [ALERT/STN 2]","EMS Dispatch","Mercy EMS (Various Locations)"
23993,5db9,"MercyEMS DallOps","D","EMS: Dallas County - EMS Ops [DALL EMS OPS]","EMS Dispatch","Mercy EMS (Various Locations)"
23994,5dba,"MercyEMS Camden","D","EMS: Camden County","EMS Dispatch","Mercy EMS (Various Locations)"
23995,5dbb,"MercyEMS Dallas2","D","EMS: Dallas County - Alert 2 [ALERT/DALL 2]","EMS Dispatch","Mercy EMS (Various Locations)"
23996,5dbc,"Mercy Life Line","D","Life Line (Helo to base)","EMS Dispatch","Mercy EMS (Various Locations)"
23997,5dbd,"MercyEMS Barry","D","EMS: Barry County (Cassville)","EMS Dispatch","Mercy EMS (Various Locations)"
23998,5dbe,"MercyEMS Jasper","D","EMS: Jasper County and Sarcoxie","EMS Dispatch","Mercy EMS (Various Locations)"
23999,5dbf,"MercyEMS MtnVw","D","EMS: Mountain View, Summersville","EMS Dispatch","Mercy EMS (Various Locations)"
24002,5dc2,"Adair Travel","D","Travel","Multi-Dispatch","Adair County"
24003,5dc3,"Adair Sheriff","D","Sheriff: Dispatch","Law Dispatch","Adair County"
24005,5dc5,"Adair SheriffC2C","D","Sheriff: Car to Car","Law Tac","Adair County"
24006,5dc6,"Adair Spec Event","D","Special Events","Multi-Tac","Adair County"
24101,5e25,"Andrew All","D","All","Multi-Dispatch","Andrew County"
24102,5e26,"Andrew Travel","D","Travel","Multi-Dispatch","Andrew County"
24103,5e27,"Andrew Co Law","D","Sheriff/Savannah Police: Dispatch","Law Dispatch","Andrew County"
24109,5e2d,"Savannah Fire","D","Savannah Fire: Dispatch","Fire Dispatch","Andrew County"
24110,5e2e,"Sav Fire Tac","D","Savannah Fire: Tactical","Fire-Tac","Andrew County"
24114,5e32,"Andrew EMS","D","Andrew EMS: Dispatch","EMS Dispatch","Andrew County"
24170,5e6a,"StChCity Police","D","Police: Dispatch","Law Dispatch","St. Charles County - St. Charles (City)"
24201,5e89,"Atchison Law","D","Law / Sheriff: Dispatch","Multi-Dispatch","Atchison County"
24202,5e8a,"Atch Travel","D","Travel","Multi-Dispatch","Atchison County"
24270,5ece,"WentzvillePolice","D","Police: Dispatch","Law Dispatch","St. Charles County - Wentzville"
24301,5eed,"Audrain All","D","All","Multi-Dispatch","Audrain County"
24302,5eee,"Audrain Travel","D","Travel","Multi-Dispatch","Audrain County"
24303,5eef,"Audrain Sheriff","D","Sheriff: Dispatch","Law Dispatch","Audrain County"
24401,5f51,"Barry All","D","All ","Multi-Dispatch","Barry County"
24402,5f52,"Barry Travel","D","Travel","Multi-Dispatch","Barry County"
24403,5f53,"Barry Sheriff","D","Sheriff: Dispatch / Car-to-Car","Law Dispatch","Barry County"
24407,5f57,"Barry Law A","D","Police: Dispatch - Purdy, Seligma, Wheaton (DB: BCCD)","Law Dispatch","Barry County"
24415,5f5f,"Cassville Police","D","Cassville Police: Dispatch","Law Dispatch","Barry County"
24421,5f65,"CentralCross FPD","D","Central Crossing Fire Protection Dist - Shell Knob","Fire Dispatch","Barry County"
24422,5f66,"CentCrosFPD Tac1","D","Central Crossing Fire Tac 1","Fire-Tac","Barry County"
24501,5fb5,"Barton All","D","All","Multi-Dispatch","Barton County"
24502,5fb6,"Barton Travel","D","Travel","Multi-Dispatch","Barton County"
24503,5fb7,"Barton Sheriff","D","Sheriff Dispatch","Law Dispatch","Barton County"
24504,5fb8,"Barton Shrf C2C","D","Barton Sheriff: Car-to-Car","Law Tac","Barton County"
24601,6019,"Bates All","D","All ","Multi-Dispatch","Bates County"
24602,601a,"Bates Travel","D","Travel","Multi-Dispatch","Bates County"
24604,601c,"Bates Sheriff","DE","Sheriff: Dispatch","Law Dispatch","Bates County"
24701,607d,"Benton All","D","All","Multi-Dispatch","Benton County"
24702,607e,"Benton Travel","D","Travel","Multi-Dispatch","Benton County"
24801,60e1,"Boone All","D","All","Multi-Dispatch","Boone County"
24802,60e2,"Boone Travel","D","Travel","Multi-Dispatch","Boone County"
24803,60e3,"Centralia Police","D","(OLD) Centralia Police: Dispatch (Not currently in use)","Law Dispatch","Boone County"
24901,6145,"Buchanan All","D","All / Sheriff: Dispatch","Multi-Dispatch","Buchanan County "
24902,6146,"Buch Travel","D","Travel","Multi-Dispatch","Buchanan County "
25001,61a9,"Caldwell All","D","Braymer Fire/Caldwell EMS (All)","Fire Dispatch","Caldwell County"
25002,61aa,"Caldwell Travel","D","Travel ","Multi-Dispatch","Caldwell County"
25003,61ab,"Caldwell Law","D","Law: Dispatch","Law Dispatch","Caldwell County"
25009,61b1,"Caldwell Fire","D","County Fire","Fire-Tac","Caldwell County"
25011,61b3,"Caldwell EMS","D","County EMS: Dispatch","EMS Dispatch","Caldwell County"
25101,620d,"Callaway All","D","All","Multi-Dispatch","Callaway County"
25102,620e,"Callaway Travel","D","Travel","Multi-Dispatch","Callaway County"
25103,620f,"HoltsSmt Police","D","Holts Summit Police: Dispatch","Law Dispatch","Callaway County"
25104,6210,"HSmt Police 104","D","Holts Summit Police: Tac/Events","Law Tac","Callaway County"
25105,6211,"HSmt Police 105","D","Holts Summit Police: Tac/Events","Law Tac","Callaway County"
25106,6212,"HSmt Police 106","D","Holts Summit Police: Tac/Events","Law Tac","Callaway County"
25107,6213,"HSmt Police 107","D","Holts Summit Police: Tac/Events","Law Tac","Callaway County"
25108,6214,"HSmt Police 108","D","Holts Summit Police: Tac/Events","Law Tac","Callaway County"
25109,6215,"HSmt Police 109","D","Holts Summit Police: Tac/Events","Law Tac","Callaway County"
25110,6216,"HSmt Police 110","D","Holts Summit Police: Tac/Events","Law Tac","Callaway County"
25111,6217,"HSmt Police 111","D","Holts Summit Police: Tac/Events","Law Tac","Callaway County"
25112,6218,"HSmt Police 112","D","Holts Summit Police: Tac/Events","Law Tac","Callaway County"
25113,6219,"HSmt Police 113","D","Holts Summit Police: Tac/Events","Law Tac","Callaway County"
25114,621a,"HS Police Event1","D","Holts Summit Police: Event 1","Law Tac","Callaway County"
25115,621b,"HSmt Police 115","D","Holts Summit Police: Tac/Events","Law Tac","Callaway County"
25116,621c,"HSmt Police 116","D","Holts Summit Police: Tac/Events","Law Tac","Callaway County"
25117,621d,"Call Sheriff D1","D","Sheriff: Dispatch 1","Law Dispatch","Callaway County"
