"Frequency Output","Frequency Input","FCC Callsign",Agency/Category,County,Description,"Alpha Tag","PL Output Tone","PL Input Tone",Mode,"Class Station Code",Tag
852.287500,0.00000,n/a,"STARCOM21 Statewide Illinois",Cook,"Site: 001 Cook County - North Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
852.287500,0.00000,n/a,"Sterling Community Unit School District 5",Whiteside,"Site: 101 Unidentified LCN",n/a,n/a,n/a,DMR,RM,TRS
852.300000,0.00000,n/a,"STARCOM21 Statewide Illinois",Madison,"Site: 001 Madison Co Simulcast (*)",n/a,n/a,n/a,"Project 25",RM,TRS
852.312500,0.00000,n/a,"STARCOM21 Statewide Illinois",Mason,"Site: 023 Sand Ridge/Manito",n/a,n/a,n/a,"Project 25",RM,TRS
852.312500,0.00000,n/a,"STARCOM21 Statewide Illinois",Cook,"Site: 049 Cook North / NWCD - Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
852.312500,0.00000,n/a,"STARCOM21 Statewide Illinois",Cumberland,"Site: 050 Greenup",n/a,n/a,n/a,"Project 25",RM,TRS
852.312500,0.00000,n/a,"STARCOM21 Statewide Illinois",Hardin,"Site: 037 Cave-In-Rock",n/a,n/a,n/a,"Project 25",RM,TRS
852.312500,0.00000,n/a,"STARCOM21 Statewide Illinois",Jackson,"Site: 032 Gorham",n/a,n/a,n/a,"Project 25",RM,TRS
852.312500,0.00000,n/a,"STARCOM21 Statewide Illinois","Jo Daviess","Site: 041 Stockton",n/a,n/a,n/a,"Project 25",RM,TRS
852.325000,0.00000,n/a,"STARCOM21 Statewide Illinois",Edgar,"Site: 008 Paris",n/a,n/a,n/a,"Project 25",RM,TRS
852.325000,0.00000,n/a,"STARCOM21 Statewide Illinois",Livingston,"Site: 007 Pontiac",n/a,n/a,n/a,"Project 25",RM,TRS
852.325000,0.00000,n/a,"STARCOM21 Statewide Illinois",Massac,"Site: 048 Metropolis",n/a,n/a,n/a,"Project 25",RM,TRS
852.325000,0.00000,n/a,"STARCOM21 Statewide Illinois",Randolph,"Site: 049 Sparta",n/a,n/a,n/a,"Project 25",RM,TRS
852.325000,0.00000,n/a,"STARCOM21 Statewide Illinois","Rock Island","Site: 043 Rock Island",n/a,n/a,n/a,"Project 25",RM,TRS
852.325000,0.00000,n/a,"STARCOM21 Statewide Illinois",Sangamon,"Site: 030 Springfield",n/a,n/a,n/a,"Project 25",RM,TRS
852.325000,0.00000,n/a,"STARCOM21 Statewide Illinois",White,"Site: 040 Phillipstown",n/a,n/a,n/a,"Project 25",RM,TRS
852.337500,0.00000,n/a,"STARCOM21 Statewide Illinois",Pike,"Site: 019 Pittsfield",n/a,n/a,n/a,"Project 25",RM,TRS
852.337500,0.00000,n/a,"STARCOM21 Statewide Illinois",Union,"Site: 015 Cobden",n/a,n/a,n/a,"Project 25",RM,TRS
852.337500,0.00000,n/a,"STARCOM21 Statewide Illinois",Vermilion,"Site: 005 East Lynn",n/a,n/a,n/a,"Project 25",RM,TRS
852.337500,0.00000,n/a,"STARCOM21 Statewide Illinois",Cook,"Site: 003 Schaumburg -  IntelliRepeater",n/a,n/a,n/a,"Project 25",RM,TRS
852.337500,0.00000,n/a,"STARCOM21 Statewide Illinois",Crawford,"Site: 026 Eaton",n/a,n/a,n/a,"Project 25",RM,TRS
852.337500,0.00000,n/a,"STARCOM21 Statewide Illinois",Carroll,"Site: 019 Mount Carroll",n/a,n/a,n/a,"Project 25",RM,TRS
852.350000,0.00000,n/a,"STARCOM21 Statewide Illinois",Calhoun,"Site: 006 Brussels",n/a,n/a,n/a,"Project 25",RM,TRS
852.350000,0.00000,n/a,"STARCOM21 Statewide Illinois","Rock Island","Site: 044 East Moline CC",n/a,n/a,n/a,"Project 25",RM,TRS
852.350000,0.00000,n/a,"STARCOM21 Statewide Illinois",Shelby,"Site: 026 Lakewood/Williamsburg Hill",n/a,n/a,n/a,"Project 25",RM,TRS
852.350000,0.00000,n/a,"Chicago OEMC Public Safety - 800 MHz P25",Cook,"Site: 001 Citywide Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
852.350000,0.00000,n/a,"STARCOM21 Statewide Illinois",Hancock,"Site: 025 Warsaw",n/a,n/a,n/a,"Project 25",RM,TRS
852.362500,0.00000,n/a,"STARCOM21 Statewide Illinois",Clay,"Site: 046 Flora",n/a,n/a,n/a,"Project 25",RM,TRS
852.362500,0.00000,n/a,"STARCOM21 Statewide Illinois",Gallatin,"Site: 047 Equality",n/a,n/a,n/a,"Project 25",RM,TRS
852.362500,0.00000,n/a,"STARCOM21 Statewide Illinois","La Salle","Site: 034 Ottawa",n/a,n/a,n/a,"Project 25",RM,TRS
852.362500,0.00000,n/a,"STARCOM21 Statewide Illinois",Macon,"Site: 001 Macon Co Simulcast*",n/a,n/a,n/a,"Project 25",RM,TRS
852.362500,0.00000,n/a,"STARCOM21 Statewide Illinois",Mercer,"Site: 040 Joy",n/a,n/a,n/a,"Project 25",RM,TRS
852.362500,0.00000,n/a,"STARCOM21 Statewide Illinois",Monroe,"Site: 023 Columbia",n/a,n/a,n/a,"Project 25",RM,TRS
852.362500,0.00000,n/a,"STARCOM21 Statewide Illinois",Pike,"Site: 013 New Canton",n/a,n/a,n/a,"Project 25",RM,TRS
852.362500,0.00000,n/a,"STARCOM21 Statewide Illinois",Stephenson,"Site: 021 Lena",n/a,n/a,n/a,"Project 25",RM,TRS
852.375000,0.00000,n/a,"STARCOM21 Statewide Illinois",Pope,"Site: 057 North Golconda",n/a,n/a,n/a,"Project 25",RM,TRS
852.375000,0.00000,n/a,"STARCOM21 Statewide Illinois",Randolph,"Site: 010 Chester",n/a,n/a,n/a,"Project 25",RM,TRS
852.375000,0.00000,n/a,"STARCOM21 Statewide Illinois",Wabash,"Site: 003 Mt. Carmel",n/a,n/a,n/a,"Project 25",RM,TRS
852.375000,0.00000,n/a,"STARCOM21 Statewide Illinois",Adams,"Site: 033 Mendon",n/a,n/a,n/a,"Project 25",RM,TRS
852.375000,0.00000,n/a,"STARCOM21 Statewide Illinois",Calhoun,"Site: 056 Kritesville",n/a,n/a,n/a,"Project 25",RM,TRS
852.375000,0.00000,n/a,"STARCOM21 Statewide Illinois",Christian,"Site: 027 Taylorville CC",n/a,n/a,n/a,"Project 25",RM,TRS
852.387500,0.00000,n/a,"STARCOM21 Statewide Illinois",Fulton,"Site: 022 Blyton",n/a,n/a,n/a,"Project 25",RM,TRS
852.387500,0.00000,n/a,"STARCOM21 Statewide Illinois",Jackson,"Site: 029 Makanda",n/a,n/a,n/a,"Project 25",RM,TRS
852.387500,0.00000,n/a,"STARCOM21 Statewide Illinois",Jasper,"Site: 013 Newton",n/a,n/a,n/a,"Project 25",RM,TRS
852.387500,0.00000,n/a,"STARCOM21 Statewide Illinois",Macon,"Site: 028 Decatur - North",n/a,n/a,n/a,"Project 25",RM,TRS
852.387500,0.00000,n/a,"STARCOM21 Statewide Illinois",Pike,"Site: 035 Pleasant Hill",n/a,n/a,n/a,"Project 25",RM,TRS
852.387500,0.00000,n/a,"STARCOM21 Statewide Illinois",Winnebago,"Site: 011 Rockford - Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
852.387500,0.00000,n/a,"STARCOM21 Statewide Illinois",Boone,"Site: 048 Boone County - Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
852.400000,0.00000,n/a,"STARCOM21 Statewide Illinois",Adams,"Site: 012 Quincy",n/a,n/a,n/a,"Project 25",RM,TRS
852.400000,0.00000,n/a,"STARCOM21 Statewide Illinois",Clark,"Site: 054 Martinsville",n/a,n/a,n/a,"Project 25",RM,TRS
852.400000,0.00000,n/a,"STARCOM21 Statewide Illinois",Ford,"Site: 051 Melvin-Sibley",n/a,n/a,n/a,"Project 25",RM,TRS
852.400000,0.00000,n/a,"STARCOM21 Statewide Illinois",Jackson,"Site: 016 Cora",n/a,n/a,n/a,"Project 25",RM,TRS
852.400000,0.00000,n/a,"STARCOM21 Statewide Illinois","Jo Daviess","Site: 038 East Dubuque",n/a,n/a,n/a,"Project 25",RM,TRS
852.400000,0.00000,n/a,"STARCOM21 Statewide Illinois",Knox,"Site: 045 Gilson",n/a,n/a,n/a,"Project 25",RM,TRS
852.400000,0.00000,n/a,"STARCOM21 Statewide Illinois",White,"Site: 008 Carmi",n/a,n/a,n/a,"Project 25",RM,TRS
852.412500,0.00000,n/a,"STARCOM21 Statewide Illinois",Morgan,"Site: 038 Lynnville",n/a,n/a,n/a,"Project 25",RM,TRS
852.412500,0.00000,n/a,"STARCOM21 Statewide Illinois","Rock Island","Site: 047 Moline 800",n/a,n/a,n/a,"Project 25",RM,TRS
852.412500,0.00000,n/a,"STARCOM21 Statewide Illinois",Champaign,"Site: 006 Pesotum",n/a,n/a,n/a,"Project 25",RM,TRS
852.412500,0.00000,n/a,"STARCOM21 Statewide Illinois",Crawford,"Site: 009 Flatrock",n/a,n/a,n/a,"Project 25",RM,TRS
852.412500,0.00000,n/a,"STARCOM21 Statewide Illinois",Kane,"Site: 026 Kane County - Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
852.412500,0.00000,n/a,"STARCOM21 Statewide Illinois",Kankakee,"Site: 048 Kankakee Co Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
852.412500,0.00000,n/a,"STARCOM21 Statewide Illinois",McHenry,"Site: 046 McHenry County - Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
852.425000,0.00000,n/a,"STARCOM21 Statewide Illinois",Hancock,"Site: 010 Niota",n/a,n/a,n/a,"Project 25",RM,TRS
852.425000,0.00000,n/a,"STARCOM21 Statewide Illinois",Hardin,"Site: 037 Cave-In-Rock",n/a,n/a,n/a,"Project 25",RM,TRS
852.425000,0.00000,n/a,"STARCOM21 Statewide Illinois",Jefferson,"Site: 043 Bluford",n/a,n/a,n/a,"Project 25",RM,TRS
852.425000,0.00000,n/a,"STARCOM21 Statewide Illinois","Jo Daviess","Site: 039 Galena",n/a,n/a,n/a,"Project 25",RM,TRS
852.425000,0.00000,n/a,"STARCOM21 Statewide Illinois",Logan,"Site: 014 Lincoln",n/a,n/a,n/a,"Project 25",RM,TRS
852.425000,0.00000,n/a,"STARCOM21 Statewide Illinois",Macoupin,"Site: 007 Beaver Dam State Park",n/a,n/a,n/a,"Project 25",RM,TRS
852.425000,0.00000,n/a,"STARCOM21 Statewide Illinois",Alexander,"Site: 042 McClure",n/a,n/a,n/a,"Project 25",RM,TRS
852.437500,0.00000,n/a,"STARCOM21 Statewide Illinois",Brown,"Site: 015 Mt. Sterling",n/a,n/a,n/a,"Project 25",RM,TRS
852.437500,0.00000,n/a,"STARCOM21 Statewide Illinois",Coles,"Site: 034 Mattoon",n/a,n/a,n/a,"Project 25",RM,TRS
852.437500,0.00000,n/a,"STARCOM21 Statewide Illinois",Henry,"Site: 039 Andover",n/a,n/a,n/a,"Project 25",RM,TRS
852.437500,0.00000,n/a,"STARCOM21 Statewide Illinois",Perry,"Site: 018 DuQuoin",n/a,n/a,n/a,"Project 25",RM,TRS
852.450000,0.00000,n/a,"STARCOM21 Statewide Illinois",Sangamon,"Site: 017 Chatham",n/a,n/a,n/a,"Project 25",RM,TRS
852.450000,0.00000,n/a,"STARCOM21 Statewide Illinois",Alexander,"Site: 041 Elco",n/a,n/a,n/a,"Project 25",RM,TRS
852.450000,0.00000,n/a,"STARCOM21 Statewide Illinois",Jefferson,"Site: 031 Dix",n/a,n/a,n/a,"Project 25",RM,TRS
852.450000,0.00000,n/a,"STARCOM21 Statewide Illinois",Jefferson,"Site: 043 Bluford",n/a,n/a,n/a,"Project 25",RM,TRS
852.450000,0.00000,n/a,"STARCOM21 Statewide Illinois","Jo Daviess","Site: 038 East Dubuque",n/a,n/a,n/a,"Project 25",RM,TRS
852.462500,0.00000,n/a,"STARCOM21 Statewide Illinois",Effingham,"Site: 027 Mason",n/a,n/a,n/a,"Project 25",RM,TRS
852.462500,0.00000,n/a,"STARCOM21 Statewide Illinois",Lake,"Site: 015 Lake County - Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
852.462500,0.00000,n/a,"STARCOM21 Statewide Illinois","Rock Island","Site: 041 East Moline",n/a,n/a,n/a,"Project 25",RM,TRS
852.462500,0.00000,n/a,"STARCOM21 Statewide Illinois",Schuyler,"Site: 011 Augusta",n/a,n/a,n/a,"Project 25",RM,TRS
852.462500,0.00000,n/a,"STARCOM21 Statewide Illinois",Winnebago,"Site: 035 Pecatonica",n/a,n/a,n/a,"Project 25",RM,TRS
852.462500,0.00000,n/a,"STARCOM21 Statewide Illinois",Champaign,"Site: 003 Champaign",n/a,n/a,n/a,"Project 25",RM,TRS
852.475000,0.00000,n/a,"STARCOM21 Statewide Illinois",Crawford,"Site: 022 Robinson",n/a,n/a,n/a,"Project 25",RM,TRS
852.475000,0.00000,n/a,"STARCOM21 Statewide Illinois",Hancock,"Site: 010 Niota",n/a,n/a,n/a,"Project 25",RM,TRS
852.475000,0.00000,n/a,"STARCOM21 Statewide Illinois",Jefferson,"Site: 004 Ina",n/a,n/a,n/a,"Project 25",RM,TRS
852.475000,0.00000,n/a,"STARCOM21 Statewide Illinois","La Salle","Site: 031 LaSalle",n/a,n/a,n/a,"Project 25",RM,TRS
852.475000,0.00000,n/a,"STARCOM21 Statewide Illinois",Menard,"Site: 032 Atterberry",n/a,n/a,n/a,"Project 25",RM,TRS
852.475000,0.00000,n/a,"STARCOM21 Statewide Illinois",Pulaski,"Site: 051 Villa Ridge",n/a,n/a,n/a,"Project 25",RM,TRS
852.475000,0.00000,n/a,"STARCOM21 Statewide Illinois","Rock Island","Site: 042 Illinois City",n/a,n/a,n/a,"Project 25",RM,TRS
852.487500,0.00000,n/a,"STARCOM21 Statewide Illinois",Macon,"Site: 036 Decatur - South",n/a,n/a,n/a,"Project 25",RM,TRS
852.487500,0.00000,n/a,"STARCOM21 Statewide Illinois",Pike,"Site: 038 Nebo",n/a,n/a,n/a,"Project 25",RM,TRS
852.487500,0.00000,n/a,"STARCOM21 Statewide Illinois",Pope,"Site: 019 Herod",n/a,n/a,n/a,"Project 25",RM,TRS
852.487500,0.00000,n/a,"STARCOM21 Statewide Illinois",Whiteside,"Site: 044 Ustick",n/a,n/a,n/a,"Project 25",RM,TRS
852.487500,0.00000,n/a,"STARCOM21 Statewide Illinois",Will,"Site: 051 Stateville Prison - Joliet",n/a,n/a,n/a,"Project 25",RM,TRS
852.487500,0.00000,n/a,"Star Crystal Communications (Cook)",Cook,"Site: 003 Unknown",n/a,n/a,n/a,Motorola,RM,TRS
852.487500,0.00000,n/a,"STARCOM21 Statewide Illinois",McDonough,"Site: 024 Macomb",n/a,n/a,n/a,"Project 25",RM,TRS
852.500000,807.50000,,"Colleges and Universities City Colleges of Chicago",Statewide,"Wright College: Ops [No License]","WrightColl B","107.2 PL",,FMN,RM,Schools
852.512500,0.00000,WPDJ308,"Attractions and Recreation Casino Queen (East St. Louis)",Statewide,"Security (Mobile only/off TRS)","CasQun Mobile",,,FMN,M,Security
852.537500,0.00000,n/a,"Chicago OEMC Public Safety - 800 MHz P25",Cook,"Site: 002 Midway Airport",n/a,n/a,n/a,"Project 25",RM,TRS
852.537500,0.00000,n/a,"STARCOM21 Statewide Illinois",Madison,"Site: 001 Madison Co Simulcast (*)",n/a,n/a,n/a,"Project 25",RM,TRS
852.537500,807.53750,WPFY218,"Chicago Office of Emergency Management and Communications (OEMC)",Cook,"Mobile Data Terminals (Police) 5430 W Gale","OEMC 852.5375",,,Telm,RM,Data
852.550000,0.00000,n/a,"STARCOM21 Statewide Illinois",McHenry,"Site: 046 McHenry County - Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
852.562500,0.00000,n/a,"STARCOM21 Statewide Illinois",Cook,"Site: 001 Cook County - North Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
852.562500,0.00000,n/a,"Champaign County METCAD MDICE",Champaign,"Site: 001 Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
852.575000,0.00000,n/a,"Aurora / Naperville Public Safety (OpenSky)",DuPage,"Site: 011 Naperville - Ferry Rd",n/a,n/a,n/a,OpenSky,RM,TRS
852.587500,0.00000,n/a,"STARCOM21 Statewide Illinois","St. Clair","Site: 059 St. Clair Co Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
852.600000,0.00000,n/a,"STARCOM21 Statewide Illinois",DeKalb,"Site: 047 DeKalb - City",n/a,n/a,n/a,"Project 25",RM,TRS
852.612500,0.00000,n/a,"Star Crystal Communications (Cook)",Cook,"Site: 003 Unknown",n/a,n/a,n/a,Motorola,RM,TRS
852.612500,0.00000,n/a,"STARCOM21 Statewide Illinois",Cook,"Site: 002 Cook County - South Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
852.625000,0.00000,n/a,"Aurora / Naperville Public Safety (OpenSky)",DuPage,"Site: 006 Aurora - McCoy Blvd",n/a,n/a,n/a,OpenSky,RM,TRS
852.637500,0.00000,n/a,"Chicago OEMC Public Safety - 800 MHz P25",Cook,"Site: 001 Citywide Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
852.650000,0.00000,n/a,"Chicago OEMC Public Safety - 800 MHz P25",Cook,"Site: 001 Citywide Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
852.650000,807.65000,WPFY220,"Chicago Office of Emergency Management and Communications (OEMC)",Cook,"Mobile Data Terminals (City) 3930 N Clark","OEMC 852.65000",,,Telm,RM,Data
852.675000,0.00000,n/a,"STARCOM21 Statewide Illinois",Cook,"Site: 002 Cook County - South Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
852.675000,0.00000,n/a,"STARCOM21 Statewide Illinois",Sangamon,"Site: 030 Springfield",n/a,n/a,n/a,"Project 25",RM,TRS
852.687500,0.00000,n/a,"STARCOM21 Statewide Illinois",Effingham,"Site: 005 Effingham (*)",n/a,n/a,n/a,"Project 25",RM,TRS
852.700000,0.00000,n/a,"STARCOM21 Statewide Illinois","St. Clair","Site: 059 St. Clair Co Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
852.700000,0.00000,n/a,"Will County Government IL (P25)",Will,"Site: 001 Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
852.712500,0.00000,n/a,"STARCOM21 Statewide Illinois",Cook,"Site: 017 Chicago - 26th and California",n/a,n/a,n/a,"Project 25",RM,TRS
852.725000,0.00000,n/a,"STARCOM21 Statewide Illinois",Lake,"Site: 015 Lake County - Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
852.737500,0.00000,n/a,"Chicago OEMC Public Safety - 800 MHz P25",Cook,"Site: 003 O'Hare Airport",n/a,n/a,n/a,"Project 25",RM,TRS
852.737500,807.73750,WPFY218,"Chicago Office of Emergency Management and Communications (OEMC)",Cook,"Mobile Data Terminals (Police 5555 W Grand","OEMC 852.7375",,,Telm,RM,Data
852.750000,0.00000,n/a,"Aurora / Naperville Public Safety (OpenSky)",Kane,"Site: 004 Aurora - Barnes Rd",n/a,n/a,n/a,OpenSky,RM,TRS
852.750000,0.00000,n/a,"STARCOM21 Statewide Illinois","St. Clair","Site: 059 St. Clair Co Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
852.762500,0.00000,n/a,"Chicago OEMC Public Safety - 800 MHz P25",Cook,"Site: 002 Midway Airport",n/a,n/a,n/a,"Project 25",RM,TRS
852.762500,807.76250,WPFY218,"Chicago Office of Emergency Management and Communications (OEMC)",Cook,"Mobile Data Terminals (Police) 3900 S California","OEMC 852.7625",,,Telm,RM,Data
852.775000,0.00000,n/a,"STARCOM21 Statewide Illinois",Madison,"Site: 001 Madison Co Simulcast (*)",n/a,n/a,n/a,"Project 25",RM,TRS
852.787500,0.00000,n/a,"STARCOM21 Statewide Illinois",Peoria,"Site: 049 Peoria Co Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
852.787500,0.00000,n/a,"Star Crystal Communications (Cook)",Cook,"Site: 001 New",n/a,n/a,n/a,Motorola,RM,TRS
852.800000,0.00000,n/a,"STARCOM21 Statewide Illinois",Cook,"Site: 017 Chicago - 26th and California",n/a,n/a,n/a,"Project 25",RM,TRS
852.800000,0.00000,n/a,"STARCOM21 Statewide Illinois",Bond,"Site: 060 Greenville",n/a,n/a,n/a,"Project 25",RM,TRS
852.812500,0.00000,n/a,"STARCOM21 Statewide Illinois",Adams,"Site: 018 Kingston",n/a,n/a,n/a,"Project 25",RM,TRS
852.812500,0.00000,n/a,"STARCOM21 Statewide Illinois",Fayette,"Site: 030 Vandalia",n/a,n/a,n/a,"Project 25",RM,TRS
852.812500,0.00000,n/a,"STARCOM21 Statewide Illinois","Jo Daviess","Site: 041 Stockton",n/a,n/a,n/a,"Project 25",RM,TRS
852.812500,0.00000,n/a,"STARCOM21 Statewide Illinois",Lake,"Site: 015 Lake County - Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
852.825000,0.00000,n/a,"Aurora / Naperville Public Safety (OpenSky)",DuPage,"Site: 012 Naperville - N Naper",n/a,n/a,n/a,OpenSky,RM,TRS
852.825000,0.00000,n/a,"STARCOM21 Statewide Illinois",Johnson,"Site: 017 Cypress",n/a,n/a,n/a,"Project 25",RM,TRS
852.825000,0.00000,n/a,"STARCOM21 Statewide Illinois",Warren,"Site: 021 Monmouth",n/a,n/a,n/a,"Project 25",RM,TRS
852.825000,0.00000,n/a,"STARCOM21 Statewide Illinois",Wayne,"Site: 028 Fairfield",n/a,n/a,n/a,"Project 25",RM,TRS
852.825000,0.00000,n/a,"STARCOM21 Statewide Illinois",Whiteside,"Site: 040 Sterling",n/a,n/a,n/a,"Project 25",RM,TRS
852.837500,0.00000,n/a,"STARCOM21 Statewide Illinois",Mason,"Site: 023 Sand Ridge/Manito",n/a,n/a,n/a,"Project 25",RM,TRS
852.837500,0.00000,n/a,"STARCOM21 Statewide Illinois",Vermilion,"Site: 004 Danville",n/a,n/a,n/a,"Project 25",RM,TRS
852.837500,0.00000,n/a,"STARCOM21 Statewide Illinois",Winnebago,"Site: 011 Rockford - Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
852.837500,0.00000,n/a,"STARCOM21 Statewide Illinois",Bureau,"Site: 014 Providence",n/a,n/a,n/a,"Project 25",RM,TRS
852.837500,0.00000,n/a,"STARCOM21 Statewide Illinois",Cumberland,"Site: 050 Greenup",n/a,n/a,n/a,"Project 25",RM,TRS
852.837500,0.00000,n/a,"STARCOM21 Statewide Illinois",Hardin,"Site: 037 Cave-In-Rock",n/a,n/a,n/a,"Project 25",RM,TRS
852.837500,0.00000,n/a,"STARCOM21 Statewide Illinois",Jackson,"Site: 032 Gorham",n/a,n/a,n/a,"Project 25",RM,TRS
852.850000,0.00000,n/a,"STARCOM21 Statewide Illinois",Cook,"Site: 017 Chicago - 26th and California",n/a,n/a,n/a,"Project 25",RM,TRS
852.850000,0.00000,n/a,"STARCOM21 Statewide Illinois",Livingston,"Site: 007 Pontiac",n/a,n/a,n/a,"Project 25",RM,TRS
852.850000,0.00000,n/a,"STARCOM21 Statewide Illinois",Massac,"Site: 048 Metropolis",n/a,n/a,n/a,"Project 25",RM,TRS
852.850000,0.00000,n/a,"STARCOM21 Statewide Illinois",Randolph,"Site: 049 Sparta",n/a,n/a,n/a,"Project 25",RM,TRS
852.850000,0.00000,n/a,"STARCOM21 Statewide Illinois","Rock Island","Site: 043 Rock Island",n/a,n/a,n/a,"Project 25",RM,TRS
852.850000,0.00000,n/a,"STARCOM21 Statewide Illinois",Sangamon,"Site: 030 Springfield",n/a,n/a,n/a,"Project 25",RM,TRS
852.850000,0.00000,n/a,"STARCOM21 Statewide Illinois",Sangamon,"Site: 017 Chatham",n/a,n/a,n/a,"Project 25",RM,TRS
852.850000,0.00000,n/a,"STARCOM21 Statewide Illinois",White,"Site: 040 Phillipstown",n/a,n/a,n/a,"Project 25",RM,TRS
852.862500,0.00000,n/a,"STARCOM21 Statewide Illinois",Pike,"Site: 019 Pittsfield",n/a,n/a,n/a,"Project 25",RM,TRS
852.862500,0.00000,n/a,"STARCOM21 Statewide Illinois",Union,"Site: 015 Cobden",n/a,n/a,n/a,"Project 25",RM,TRS
852.862500,0.00000,n/a,"STARCOM21 Statewide Illinois",Vermilion,"Site: 005 East Lynn",n/a,n/a,n/a,"Project 25",RM,TRS
852.862500,0.00000,n/a,"STARCOM21 Statewide Illinois",Carroll,"Site: 019 Mount Carroll",n/a,n/a,n/a,"Project 25",RM,TRS
852.875000,0.00000,n/a,"STARCOM21 Statewide Illinois",Calhoun,"Site: 006 Brussels",n/a,n/a,n/a,"Project 25",RM,TRS
852.875000,0.00000,n/a,"STARCOM21 Statewide Illinois",Franklin,"Site: 045 Thompsonville",n/a,n/a,n/a,"Project 25",RM,TRS
852.875000,0.00000,n/a,"STARCOM21 Statewide Illinois",Hancock,"Site: 025 Warsaw",n/a,n/a,n/a,"Project 25",RM,TRS
852.875000,0.00000,n/a,"STARCOM21 Statewide Illinois",Lawrence,"Site: 011 Lawrenceville",n/a,n/a,n/a,"Project 25",RM,TRS
852.875000,0.00000,n/a,"STARCOM21 Statewide Illinois",McLean,"Site: 029 Normal",n/a,n/a,n/a,"Project 25",RM,TRS
852.875000,0.00000,n/a,"STARCOM21 Statewide Illinois","Rock Island","Site: 044 East Moline CC",n/a,n/a,n/a,"Project 25",RM,TRS
852.875000,0.00000,n/a,"STARCOM21 Statewide Illinois",Shelby,"Site: 026 Lakewood/Williamsburg Hill",n/a,n/a,n/a,"Project 25",RM,TRS
852.887500,0.00000,n/a,"STARCOM21 Statewide Illinois",Mercer,"Site: 040 Joy",n/a,n/a,n/a,"Project 25",RM,TRS
852.887500,0.00000,n/a,"STARCOM21 Statewide Illinois",Monroe,"Site: 023 Columbia",n/a,n/a,n/a,"Project 25",RM,TRS
852.887500,0.00000,n/a,"STARCOM21 Statewide Illinois",Pike,"Site: 013 New Canton",n/a,n/a,n/a,"Project 25",RM,TRS
852.887500,0.00000,n/a,"STARCOM21 Statewide Illinois",Stephenson,"Site: 021 Lena",n/a,n/a,n/a,"Project 25",RM,TRS
852.887500,0.00000,n/a,"STARCOM21 Statewide Illinois",Union,"Site: 044 Alto Pass",n/a,n/a,n/a,"Project 25",RM,TRS
852.887500,0.00000,n/a,"STARCOM21 Statewide Illinois",Cook,"Site: 049 Cook North / NWCD - Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
852.887500,0.00000,n/a,"STARCOM21 Statewide Illinois",Lake,"Site: 015 Lake County - Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
852.887500,0.00000,n/a,"STARCOM21 Statewide Illinois",Macon,"Site: 001 Macon Co Simulcast*",n/a,n/a,n/a,"Project 25",RM,TRS
852.900000,0.00000,n/a,"STARCOM21 Statewide Illinois",Christian,"Site: 027 Taylorville CC",n/a,n/a,n/a,"Project 25",RM,TRS
852.900000,0.00000,n/a,"STARCOM21 Statewide Illinois",Adams,"Site: 033 Mendon",n/a,n/a,n/a,"Project 25",RM,TRS
852.900000,0.00000,n/a,"STARCOM21 Statewide Illinois",Randolph,"Site: 010 Chester",n/a,n/a,n/a,"Project 25",RM,TRS
852.900000,0.00000,n/a,"STARCOM21 Statewide Illinois",Wabash,"Site: 003 Mt. Carmel",n/a,n/a,n/a,"Project 25",RM,TRS
852.900000,0.00000,n/a,"STARCOM21 Statewide Illinois",Woodford,"Site: 031 Congerville",n/a,n/a,n/a,"Project 25",RM,TRS
852.912500,0.00000,n/a,"STARCOM21 Statewide Illinois",Pike,"Site: 035 Pleasant Hill",n/a,n/a,n/a,"Project 25",RM,TRS
852.912500,0.00000,n/a,"STARCOM21 Statewide Illinois",Fulton,"Site: 022 Blyton",n/a,n/a,n/a,"Project 25",RM,TRS
